scheme,training_gpu,training_sigma,readout_sigma,parameter,comparisons,batches,injected_beta,checkpoint_epoch,source_bundle,cosine_defined_count,cosine_min,cosine_p10,cosine_median,cosine_p90,cosine_max,clean_eqprop_bptt_cosine_defined_count,clean_eqprop_bptt_cosine_min,clean_eqprop_bptt_cosine_p10,clean_eqprop_bptt_cosine_median,clean_eqprop_bptt_cosine_p90,clean_eqprop_bptt_cosine_max,noisy_clean_eqprop_cosine_defined_count,noisy_clean_eqprop_cosine_min,noisy_clean_eqprop_cosine_p10,noisy_clean_eqprop_cosine_median,noisy_clean_eqprop_cosine_p90,noisy_clean_eqprop_cosine_max,eqprop_over_bptt_norm_ratio_defined_count,eqprop_over_bptt_norm_ratio_min,eqprop_over_bptt_norm_ratio_p10,eqprop_over_bptt_norm_ratio_median,eqprop_over_bptt_norm_ratio_p90,eqprop_over_bptt_norm_ratio_max,relative_l2_difference_over_bptt_defined_count,relative_l2_difference_over_bptt_min,relative_l2_difference_over_bptt_p10,relative_l2_difference_over_bptt_median,relative_l2_difference_over_bptt_p90,relative_l2_difference_over_bptt_max,bptt_rms_defined_count,bptt_rms_min,bptt_rms_p10,bptt_rms_median,bptt_rms_p90,bptt_rms_max,eqprop_rms_defined_count,eqprop_rms_min,eqprop_rms_p10,eqprop_rms_median,eqprop_rms_p90,eqprop_rms_max,all_endpoint_residual_gates_passed,fraction_cosine_above_0.90,fraction_cosine_above_0.99
legacy,A100,0.0005,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,36,-0.046259935649603484,0.012949942984125891,0.0828454467682109,0.1354382644913935,0.1551263857958823,36,-0.046259935649603484,0.012949942984125891,0.0828454467682109,0.1354382644913935,0.1551263857958823,36,0.9999999999994443,0.9999999999996121,0.9999999999999472,1.0000000000003064,1.000000000000421,36,11.372475525719619,15.852900889131815,74.02194995453245,189.69527954678796,578.5661894954378,36,11.301420602760471,15.79525463650937,73.93724510717492,189.58981471188548,578.5373596501772,36,0.014224844218493559,0.02061009367807974,0.028439286233009245,0.03695707686844517,0.05594669425604263,36,0.19240153016634975,0.32362799656369734,2.3387449334048522,5.151071903784507,32.368865710584885,True,0.0,0.0
legacy,A100,0.0005,0.0005,ConvWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,144,-0.45303919432817297,-0.2124304717191717,0.0014406471718436237,0.2166889500803612,0.40228207152861556,144,-0.9390162393781716,-0.8674914461796963,-0.16529628894867876,0.8827043187398682,0.9457788324463702,144,-0.09395756409597274,0.02383700761751124,0.18875643532049705,0.3477950150095919,0.4833902711147281,144,6.365927355220717,8.834502862202068,18.43271957318144,44.65054695389305,58.06212104406383,144,6.22527862866408,8.80164157853976,18.619236558305126,44.68750575781432,57.92664002186462,144,0.0006048484812347511,0.0006753504957943031,0.0017290898421378795,0.0036622481084359546,0.004750731681420141,144,0.025499908685713262,0.028371104897748353,0.0312724740379965,0.03439641226961345,0.04109637486118418,True,0.0,0.0
legacy,A100,0.0005,0.0005,ConvWeight_1,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,144,-0.17769933965656468,-0.04541254860853321,0.083345945200698,0.18473799219669013,0.5271523034316977,144,-0.21281613307374386,-0.08648131345774138,0.17104506577173417,0.5439085408400035,0.7430544007754553,144,0.11858370908894275,0.22382809072438944,0.4984340070685075,0.6670816762191748,0.9027709819745173,144,3.393531609201843,4.280789257537706,6.455284746817388,9.466828297131489,13.94229260579298,144,3.0124846843814534,4.303715494595076,6.497463270217731,9.413987301649382,13.94286156229177,144,0.00028587530049207707,0.00036382545047094236,0.0005834512895578791,0.0008267291534072403,0.0011655953227287966,144,0.002598122609039673,0.002943723331718305,0.0036200566916411883,0.004423786389582177,0.006813142997628407,True,0.0,0.0
legacy,A100,0.0005,0.0005,ConvWeight_2,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,144,-0.06978512059471094,-0.03305698244540497,-0.003131426405088157,0.04867060527250468,0.11239885351079322,144,-0.06977955572091593,-0.03306833304506951,-0.0031316461274155404,0.04867291754170282,0.11239586928437194,144,0.9999995756777345,0.9999999213912786,0.9999999987058759,0.999999999784288,0.999999999986689,144,14.297373434217391,27.25601551108298,128.3070332498604,343.2334431118532,1326.5892900460772,144,14.327597543710219,27.315661624522424,128.3183921318069,343.22753275156185,1326.5919817476338,144,0.0046749280540588625,0.006385430567374155,0.009655451360387826,0.01576658935516894,0.024661935688871428,144,0.0967053048844736,0.19429077677431364,1.508695390060014,3.655158981200173,12.554901129070219,True,0.0,0.0
legacy,A100,0.0005,0.0005,DenseWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,144,-0.04626001054056855,0.0010889859112949562,0.0828454428691709,0.13622186520784946,0.15512641181518982,144,-0.046259935649603484,0.0010888682454679524,0.0828454467682109,0.13622187087900603,0.1551263857958823,144,0.9999999995388148,0.9999999997401575,0.9999999999862251,0.9999999999977521,0.9999999999998088,144,11.372445098780423,14.91773788524167,74.02194536541947,197.8670008063268,578.5661855794742,144,11.301390276644904,14.867018027259986,73.93724054633257,197.78958764660769,578.5373557337322,144,0.014224844218493559,0.020370795525782387,0.028439286233009245,0.039400361008589756,0.05594669425604263,144,0.19240149320435102,0.3147707519900863,2.338744256339236,5.782793300412462,32.36886549149967,True,0.0,0.0
legacy,RTX5090,0.0,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma0_seed0_085d27dc,36,0.9928269083986657,0.9987407546707,0.9998189950722194,0.9999661699368474,0.9999934034570668,36,0.9928269083986657,0.9987407546707,0.9998189950722194,0.9999661699368474,0.9999934034570668,36,0.9999999999999996,0.9999999999999998,1.0,1.0000000000000004,1.0000000000000007,36,0.8570483290973971,0.9485282773828234,0.9909454395494994,1.017561764058025,1.041517316535288,36,0.005235077636771754,0.011723437418885721,0.030427905430740962,0.08899149710076476,0.18091587148898416,36,0.00011839531979807887,0.00017801194932082142,0.0003546993655661728,0.000566785175241978,0.0009801821239198531,36,0.00011748489679657473,0.00017698797881101009,0.0003433968007905455,0.000559954806006486,0.0009571398954605398,True,1.0,1.0
legacy,RTX5090,0.0,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma0_seed0_085d27dc,36,0.992986086767963,0.9966608500106908,0.9991643005074342,0.9996812115645489,0.9999096983035226,36,0.992986086767963,0.9966608500106908,0.9991643005074342,0.9996812115645489,0.9999096983035226,36,0.9999999999999941,0.9999999999999971,1.0000000000000002,1.0000000000000022,1.0000000000000033,36,0.9402262273909366,0.9800499565085492,0.9952070919506386,1.0090017419576471,1.017391310833545,36,0.013641013574263486,0.02546062176437888,0.04252192373833978,0.08410575218160354,0.125786543520033,36,4.5074577203829115e-05,6.130732499175814e-05,9.306418431386407e-05,0.000150882571419064,0.0002477098387524174,36,4.4860129352299204e-05,6.116502722971488e-05,9.369144130034834e-05,0.0001481903234868085,0.0002387555849915854,True,1.0,1.0
legacy,RTX5090,0.0,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma0_seed0_085d27dc,36,0.9856558262719278,0.9895335433411357,0.9975138573313762,0.9991875554861392,0.9996851953647361,36,0.9856558262719278,0.9895335433411357,0.9975138573313762,0.9991875554861392,0.9996851953647361,36,0.9999999999999927,0.9999999999999942,1.0000000000000009,1.0000000000000053,1.0000000000000082,36,0.9592199674587762,0.9858188770123495,0.9960196942305507,0.9988849019917774,1.0142800126993503,36,0.025156071740832897,0.040313952040878745,0.07072280482912835,0.145566080775491,0.16905260332673666,36,7.174299936822853e-05,8.426275501093596e-05,0.00012681382400083442,0.00017605743333755835,0.00029962606902689585,36,7.158815959562901e-05,8.405990046193282e-05,0.00012631858034289675,0.00017510361781892614,0.0002923895445178566,True,1.0,0.8888888888888888
legacy,RTX5090,0.0,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma0_seed0_085d27dc,36,0.9999597018223563,0.9999878039642878,0.9999994079034853,0.9999999314884177,0.9999999801077338,36,0.9999597018223563,0.9999878039642878,0.9999994079034853,0.9999999314884177,0.9999999801077338,36,0.9999999999998869,0.9999999999999167,0.9999999999999986,1.0000000000000713,1.000000000000101,36,0.9998545481730563,0.9999887948292184,1.000019437839921,1.0001356506941963,1.000369515382868,36,0.00019946853064986043,0.00037016965323999384,0.0010871284756284914,0.004943085167476481,0.008986805796837081,36,0.0006084742123365995,0.0006586233528228082,0.0009158806621971645,0.0012349702453158741,0.0018892237986787492,36,0.0006084644296597378,0.0006586258274598501,0.0009159438123687718,0.0012351715657795705,0.0018892769251526444,True,1.0,1.0
legacy,RTX5090,3e-05,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,36,0.9778393997467628,0.9952220746474971,0.9994470890368987,0.9999148604474705,0.9999725692700695,36,0.9778393997467628,0.9952220746474971,0.9994470890368987,0.9999148604474705,0.9999725692700695,36,0.9999999999999994,0.9999999999999998,1.0,1.0000000000000004,1.0000000000000004,36,0.847345686795852,0.9208493038329253,0.9937248633328823,1.0405382736368511,1.150693531427403,36,0.008992223975112939,0.015453284343254369,0.043014028261566944,0.15694611489952728,0.21830617403056846,36,0.00011369985689148459,0.0001922432038964966,0.00048746132608300534,0.0009344328636491892,0.001784224623243001,36,0.00011051708321937749,0.0001927481711860192,0.0004964299766766171,0.0009553725623990962,0.0017063669394190972,True,1.0,0.9444444444444444
legacy,RTX5090,3e-05,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,36,0.9895805762430298,0.9947605007130771,0.9979612915374912,0.9993351098140258,0.9995989329861411,36,0.9895805762430298,0.9947605007130771,0.9979612915374912,0.9993351098140258,0.9995989329861411,36,0.9999999999999968,0.9999999999999982,0.9999999999999999,1.0000000000000027,1.0000000000000044,36,0.926242716736377,0.9713662507253877,0.9999310588482466,1.0087613481092375,1.0409048384904809,36,0.028483598164637244,0.03678008651201903,0.06409618912109526,0.1023634398907683,0.14435024906600316,36,5.7775953191501385e-05,7.309847439415976e-05,0.00011659806663781168,0.00019434491725409987,0.0003014049743429214,36,5.8063969088205065e-05,7.32763605956694e-05,0.00011579061178025062,0.00018686563600786015,0.0002986021354621928,True,1.0,0.9722222222222222
legacy,RTX5090,3e-05,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,36,0.9802471462612405,0.9873396524203044,0.9931846016841983,0.9979113881645771,0.9984106351888342,36,0.9802471462612405,0.9873396524203044,0.9931846016841983,0.9979113881645771,0.9984106351888342,36,0.9999999999999931,0.9999999999999953,0.9999999999999993,1.0000000000000033,1.0000000000000078,36,0.9468734197877174,0.9666749231404359,0.9909609248759053,0.9991595262209731,1.0005299959211273,36,0.05636073084943025,0.06453076243852375,0.11709680523359028,0.15887469673959415,0.19878153515462846,36,7.539882663768972e-05,9.00209850419734e-05,0.00014055708180871657,0.00018822867385595365,0.0003049715805972383,36,7.543878770826548e-05,8.946971352080701e-05,0.00013995512037949322,0.00018621719322407102,0.0002928590294038403,True,1.0,0.8333333333333334
legacy,RTX5090,3e-05,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,36,0.999868383220613,0.9999598865182461,0.9999940797568745,0.9999994760286118,0.9999997110528286,36,0.999868383220613,0.9999598865182461,0.9999940797568745,0.9999994760286118,0.9999997110528286,36,0.9999999999998989,0.9999999999999534,1.0000000000000002,1.000000000000054,1.000000000000134,36,0.9994214220393766,0.9999958985950466,1.00014662359082,1.0006112116119112,1.0012670620341046,36,0.0007603798009463979,0.0010325690193490607,0.003439063956466269,0.00893413441604914,0.0162243785475146,36,0.0006353459370997559,0.0006800982628142404,0.0009756008630655893,0.001284218287397226,0.0017872136365602077,36,0.0006353787459623844,0.0006801663214741165,0.0009756168032759084,0.001285174565390949,0.001787191556066325,True,1.0,1.0
legacy,RTX5090,3e-05,3e-05,ConvWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,144,-0.0739400214817608,0.06546119745973318,0.2539281439478537,0.515606059205497,0.7581648762068209,144,0.9778393997467628,0.995204632433659,0.9994470890368987,0.9999160634598601,0.9999725692700695,144,-0.08505255970747962,0.06258229646296407,0.2525569481694597,0.5122192476487677,0.7583045763451046,144,1.2473164257533598,2.1214003284963083,3.8822377149182588,9.82978231368885,17.772214868166714,144,0.9464176538328966,1.898263830558869,3.6724820137931316,9.740606160479391,17.855951561589066,144,0.00011369985689148459,0.0001887287849726563,0.00048746132608300534,0.0009530561817905791,0.001784224623243001,144,0.0015322429545225598,0.0017436765399355021,0.0019336030759252334,0.0021889420369876986,0.0028630136707152847,True,0.0,0.0
legacy,RTX5090,3e-05,3e-05,ConvWeight_1,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,144,0.29071395078215695,0.4015163768743595,0.5947665603636962,0.7805754510931514,0.8985441122644195,144,0.9895805762430298,0.994473879632026,0.9979612915374912,0.9993399654225437,0.9995989329861411,144,0.2888406577547958,0.4012929136396489,0.600526895546399,0.7824191924834198,0.904100433145971,144,1.0951012984943485,1.2688922894072938,1.6616994066932826,2.423114866326463,3.176699078570815,144,0.4990021342551566,0.8015232000090081,1.3091096195479586,2.2362822164634792,2.977741952757477,144,5.7775953191501385e-05,7.273794352728822e-05,0.00011659806663781168,0.00019968061829264393,0.0003014049743429214,144,0.00015549931085025344,0.0001721298728327952,0.00020059198261595433,0.0002522640532670314,0.0003454227227505971,True,0.0,0.0
legacy,RTX5090,3e-05,3e-05,ConvWeight_2,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,144,0.9802256429607921,0.9861530224391941,0.9931030715320202,0.9979955461326436,0.9983062353105818,144,0.9802471462612405,0.9861716979241377,0.9931846016841983,0.9981219513233958,0.9984106351888342,144,0.9997311295367928,0.999820861854772,0.999931516120056,0.999963650188986,0.9999864348957732,144,0.9467882150508591,0.9640317405383075,0.9910658135599906,0.9995728135793253,1.000967802941075,144,0.05817827035949183,0.06331543442163055,0.11773492108382193,0.1666758434445614,0.19888452594289177,144,7.539882663768972e-05,8.637519521905327e-05,0.00014055708180871657,0.00019042998742370716,0.0003049715805972383,144,7.543377105961802e-05,8.600205036451079e-05,0.00013996788962092164,0.0001882000442481772,0.0002928686528662852,True,1.0,0.8333333333333334
legacy,RTX5090,3e-05,3e-05,DenseWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/riri/production/runs/000_conv3_legacy_p90_sigma3em5_seed0_3229d6ee,144,0.9998683484127815,0.9999537546932893,0.9999940793961799,0.9999995387569623,0.9999997100275332,144,0.999868383220613,0.9999537496554245,0.9999940797568745,0.999999541336158,0.9999997110528286,144,0.9999999981719044,0.9999999984000563,0.9999999987148149,0.9999999990207036,0.9999999991611678,144,0.999421721272455,0.9999938385895254,1.0001469622221033,1.0006621077416844,1.0012682790666885,144,0.0007617087210918477,0.000981344438597831,0.003439224020078014,0.009618648711184983,0.01622652063958608,144,0.0006353459370997559,0.0006798661057105508,0.0009756008630655893,0.0012891507910031044,0.0017872136365602077,144,0.0006353778261504142,0.0006800027010820318,0.0009756160319691648,0.0012894419232513522,0.0017871913427510797,True,1.0,1.0
legacy,V100,0.0,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_02419265,36,0.924027974837382,0.9965855665982019,0.9998621480392584,0.9999652093195998,0.9999775158798536,36,0.924027974837382,0.9965855665982019,0.9998621480392584,0.9999652093195998,0.9999775158798536,36,0.9999999999999992,0.9999999999999996,0.9999999999999999,1.0000000000000004,1.0000000000000009,36,0.8000339839076511,0.9750616532400407,1.0122497289358294,1.0461887264530771,1.1529807372608079,36,0.008884213444559214,0.01205375419107809,0.03637193958007954,0.1229984607997551,0.4105910839071988,36,8.428197354038069e-05,0.00014618990398413176,0.00031027674681920485,0.0006072928510598117,0.001149169307414178,36,8.745174376144857e-05,0.00014494965583999636,0.0003183689668815108,0.0006048596236143339,0.00112023605026709,True,1.0,0.9444444444444444
legacy,V100,0.0,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_02419265,36,0.9894347310132363,0.9953879699599255,0.9991172395752386,0.999616551179531,0.999830682498365,36,0.9894347310132363,0.9953879699599255,0.9991172395752386,0.999616551179531,0.999830682498365,36,0.9999999999999963,0.9999999999999987,1.0000000000000004,1.0000000000000027,1.0000000000000042,36,0.873378130428208,0.9826680507869742,1.0003114690229677,1.0175489392136992,1.0461527678991736,36,0.018594409988492305,0.02849883730241418,0.044155564294146486,0.09550478204441962,0.17677817332002066,36,3.776540649020749e-05,5.849745188060252e-05,0.0001001861872476338,0.00014647691483816332,0.00026170026557444657,36,3.7701328167210444e-05,5.87070996128987e-05,9.984517894209342e-05,0.00014617575646422526,0.0002529106655227663,True,1.0,0.9722222222222222
legacy,V100,0.0,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_02419265,36,0.9817340410216033,0.9876946355457636,0.9971246458975878,0.9990625487189877,0.999429046443699,36,0.9817340410216033,0.9876946355457636,0.9971246458975878,0.9990625487189877,0.999429046443699,36,0.9999999999999932,0.9999999999999962,1.0000000000000013,1.0000000000000049,1.0000000000000113,36,0.9421387677150276,0.9856078655516922,0.99698435891395,1.0013755213989195,1.0104348791983881,36,0.03383123251341986,0.04330342968200523,0.07585246780889746,0.1574283241649348,0.19068459862231135,36,6.742743938870174e-05,8.787189343420714e-05,0.0001275366962579278,0.00017707942580693584,0.00031150310512831797,36,6.722915485101121e-05,8.784507623829198e-05,0.00012696918790473878,0.00017321417260320927,0.00030003003808010554,True,1.0,0.8611111111111112
legacy,V100,0.0,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_02419265,36,0.9999673718163911,0.999982816757352,0.9999994077697434,0.9999999225635388,0.999999974572116,36,0.9999673718163911,0.999982816757352,0.9999994077697434,0.9999999225635388,0.999999974572116,36,0.9999999999998607,0.999999999999887,0.9999999999999776,1.0000000000001013,1.0000000000001579,36,0.9998264818320612,0.9999921091169715,1.0000249475183185,1.00018186194644,1.000363459150614,36,0.00022572223617199099,0.0003923592878013429,0.0010885359942589155,0.005853495313981575,0.008087780151274952,36,0.0005450065914498725,0.0006069981038746568,0.0009126550179828592,0.00126802503058219,0.0018855720913603733,36,0.0005450094699097488,0.0006070197041414512,0.0009126848269848979,0.0012682714538307562,0.0018856442497787724,True,1.0,1.0
legacy,V100,1e-05,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,36,0.9820886568497348,0.9987160029197222,0.9997839222663873,0.9999646466228405,0.999988442533172,36,0.9820886568497348,0.9987160029197222,0.9997839222663873,0.9999646466228405,0.999988442533172,36,0.9999999999999992,0.9999999999999998,1.0,1.0000000000000002,1.0000000000000004,36,0.8853318639945592,0.9538101191649047,1.000750815121115,1.0385736633879774,1.08078182914702,36,0.0048197185832266915,0.011192257581486547,0.04181162453456247,0.08334005658251872,0.19379407419201664,36,9.568529693881638e-05,0.00017273775344488063,0.0004488283507850539,0.0007630411190275921,0.001396386578623117,36,9.916450971467421e-05,0.00017793140515350982,0.0004562072411423798,0.0007579154063887671,0.0012362655325093893,True,1.0,0.9722222222222222
legacy,V100,1e-05,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,36,0.9925827383471197,0.9965009257781188,0.9989418521632222,0.9995707876588387,0.9998566467549569,36,0.9925827383471197,0.9965009257781188,0.9989418521632222,0.9995707876588387,0.9998566467549569,36,0.9999999999999932,0.9999999999999963,0.9999999999999991,1.0000000000000013,1.0000000000000027,36,0.9391677389409141,0.9704918758970522,0.9965164736207468,1.0101060960747499,1.047310027894989,36,0.017112043494606537,0.029501893169431154,0.047137549052060676,0.08680063557265477,0.13278806308133115,36,4.2572888138878384e-05,7.049708099391352e-05,0.00010002225393252487,0.0001494487721811364,0.0002654069429255737,36,4.259012406447632e-05,7.010566550472516e-05,9.855578402142929e-05,0.00014949014535144297,0.0002492616384866313,True,1.0,1.0
legacy,V100,1e-05,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,36,0.9803619864392059,0.9894437451593177,0.9970806619043742,0.998671360567204,0.999324420818041,36,0.9803619864392059,0.9894437451593177,0.9970806619043742,0.998671360567204,0.999324420818041,36,0.9999999999999916,0.9999999999999933,0.9999999999999998,1.0000000000000058,1.000000000000007,36,0.9645950394977982,0.9734846710714075,0.9941564070439,0.999203173662456,1.0046835002784835,36,0.03675493036552351,0.05171799503501606,0.07644321985433702,0.14631460257145146,0.19780701686735097,36,7.354032856331547e-05,9.149008511262819e-05,0.0001297154643087559,0.00017611548277263807,0.0003143031302678309,36,7.30927935052677e-05,9.107854703941297e-05,0.00012933050059560513,0.00017537756470080922,0.000303289752778,True,1.0,0.8888888888888888
legacy,V100,1e-05,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,36,0.9999353066379779,0.9999791624495522,0.9999989935279814,0.9999998006800914,0.999999969805395,36,0.9999353066379779,0.9999791624495522,0.9999989935279814,0.9999998006800914,0.999999969805395,36,0.9999999999999148,0.9999999999999497,0.9999999999999907,1.0000000000000366,1.0000000000000777,36,0.9996179663065864,0.9999911906715961,1.0000460068412358,1.0002024237717562,1.000703130668612,36,0.00024589916371009816,0.0006321061033975062,0.0014186947876829422,0.006447371494865798,0.011374677073787576,36,0.000603050462524851,0.000677766368763911,0.0009385041925896317,0.001205590005198698,0.0018484763747242789,36,0.0006030530951460934,0.0006777783684550147,0.0009385405742076273,0.0012059119800284243,0.0018483065194046127,True,1.0,1.0
legacy,V100,1e-05,1e-05,ConvWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,144,0.0741395503125803,0.23490536676821194,0.6023126664625996,0.8191919311534532,0.8988034040152756,144,0.9820886568497348,0.9987069799506636,0.9997839222663873,0.9999664290082808,0.999988442533172,144,0.07681287394768424,0.24358694233671796,0.6017426824974267,0.8188761032356839,0.8968603655071903,144,0.9416309128645426,1.2214829153983628,1.727407825050791,3.753571440414536,6.44366398528225,144,0.4428082018165447,0.7390845037680644,1.3806211849942482,3.6652852992564915,6.4308583465438245,144,9.568529693881638e-05,0.00016466829823612132,0.0004488283507850539,0.0008009073910688001,0.001396386578623117,144,0.0005385673396749514,0.0006300763428063795,0.000763894534041973,0.0009710088778551621,0.0015092957752145847,True,0.0,0.0
legacy,V100,1e-05,1e-05,ConvWeight_1,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,144,0.5576186120120117,0.758599644047521,0.8697162981555213,0.9398209253034513,0.9703936556332107,144,0.9925827383471197,0.9962577036020283,0.9989418521632222,0.9995908287866486,0.9998566467549569,144,0.556441638533055,0.758937925427556,0.8707394979207039,0.9403354086303438,0.976186902989513,144,0.950137828893567,1.0524848232194757,1.1564055489760068,1.3078401151253478,1.7262898018880133,144,0.24165812765522207,0.3660290270856904,0.5744708234229685,0.8486672310102419,1.417588077553984,144,4.2572888138878384e-05,6.939753325803915e-05,0.00010002225393252487,0.00015352042340042305,0.0002654069429255737,144,7.112364889945484e-05,8.923903950886779e-05,0.00011602864178262246,0.00016325672151856898,0.000259647398650675,True,0.2777777777777778,0.0
legacy,V100,1e-05,1e-05,ConvWeight_2,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,144,0.9803568068304015,0.9885032147633614,0.9970492628777151,0.9986536509690553,0.9992939928224213,144,0.9803619864392059,0.9885057541050287,0.9970806619043742,0.9986771240591988,0.999324420818041,144,0.999952731692129,0.9999675698899871,0.9999868440150007,0.9999932367523264,0.9999978540912307,144,0.9645889247404199,0.968591653074436,0.9942198658043186,0.999564414604307,1.0047577813827029,144,0.03757154214438828,0.05214029183421372,0.0767933388315796,0.15250708172993024,0.19783221991557673,144,7.354032856331547e-05,9.047286748705396e-05,0.0001297154643087559,0.00017909082705580028,0.0003143031302678309,144,7.308934926548482e-05,9.018152039114551e-05,0.00012933235804015955,0.00017901281770703217,0.00030329347846431764,True,1.0,0.8888888888888888
legacy,V100,1e-05,1e-05,DenseWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_4/runs/000_conv3_legacy_p90_sigma1em5_seed0_5c2c98d9,144,0.9999352990115377,0.9999761538114392,0.9999989934988304,0.999999814140546,0.9999999697418211,144,0.9999353066379779,0.9999761511992511,0.9999989935279814,0.9999998143153453,0.999999969805395,144,0.9999999998314569,0.9999999998470215,0.9999999998777753,0.999999999910477,0.9999999999277803,144,0.9996183361964076,0.999989567055635,1.00004585771701,1.0002663091486164,1.0007029661595606,144,0.0002461450474048785,0.0006098616836121914,0.0014187184905049533,0.0069228587094428235,0.011375347580624567,144,0.000603050462524851,0.0006751072245470698,0.0009385041925896317,0.00124029388724957,0.0018484763747242789,144,0.0006030527564422934,0.0006751145410045354,0.0009385405747987072,0.0012408644955329282,0.0018483064322408142,True,1.0,1.0
