architecture,scheme,layer_index,parameter,sigma,n_comparisons,n_batches,bptt_cosine_n_defined,bptt_cosine_mean,bptt_cosine_median,bptt_cosine_p10,bptt_cosine_p90,bptt_cosine_std,bptt_estimate_l2_n_defined,bptt_estimate_l2_mean,bptt_estimate_l2_median,bptt_estimate_l2_p10,bptt_estimate_l2_p90,bptt_estimate_l2_std,bptt_reference_l2_n_defined,bptt_reference_l2_mean,bptt_reference_l2_median,bptt_reference_l2_p10,bptt_reference_l2_p90,bptt_reference_l2_std,bptt_relative_l2_error_n_defined,bptt_relative_l2_error_mean,bptt_relative_l2_error_median,bptt_relative_l2_error_p10,bptt_relative_l2_error_p90,bptt_relative_l2_error_std,bptt_norm_ratio_n_defined,bptt_norm_ratio_mean,bptt_norm_ratio_median,bptt_norm_ratio_p10,bptt_norm_ratio_p90,bptt_norm_ratio_std,bptt_estimate_zero_fraction_n_defined,bptt_estimate_zero_fraction_mean,bptt_estimate_zero_fraction_median,bptt_estimate_zero_fraction_p10,bptt_estimate_zero_fraction_p90,bptt_estimate_zero_fraction_std,bptt_reference_zero_fraction_n_defined,bptt_reference_zero_fraction_mean,bptt_reference_zero_fraction_median,bptt_reference_zero_fraction_p10,bptt_reference_zero_fraction_p90,bptt_reference_zero_fraction_std,clean_ep_cosine_n_defined,clean_ep_cosine_mean,clean_ep_cosine_median,clean_ep_cosine_p10,clean_ep_cosine_p90,clean_ep_cosine_std,clean_ep_estimate_l2_n_defined,clean_ep_estimate_l2_mean,clean_ep_estimate_l2_median,clean_ep_estimate_l2_p10,clean_ep_estimate_l2_p90,clean_ep_estimate_l2_std,clean_ep_reference_l2_n_defined,clean_ep_reference_l2_mean,clean_ep_reference_l2_median,clean_ep_reference_l2_p10,clean_ep_reference_l2_p90,clean_ep_reference_l2_std,clean_ep_relative_l2_error_n_defined,clean_ep_relative_l2_error_mean,clean_ep_relative_l2_error_median,clean_ep_relative_l2_error_p10,clean_ep_relative_l2_error_p90,clean_ep_relative_l2_error_std,clean_ep_norm_ratio_n_defined,clean_ep_norm_ratio_mean,clean_ep_norm_ratio_median,clean_ep_norm_ratio_p10,clean_ep_norm_ratio_p90,clean_ep_norm_ratio_std,clean_ep_estimate_zero_fraction_n_defined,clean_ep_estimate_zero_fraction_mean,clean_ep_estimate_zero_fraction_median,clean_ep_estimate_zero_fraction_p10,clean_ep_estimate_zero_fraction_p90,clean_ep_estimate_zero_fraction_std,clean_ep_reference_zero_fraction_n_defined,clean_ep_reference_zero_fraction_mean,clean_ep_reference_zero_fraction_median,clean_ep_reference_zero_fraction_p10,clean_ep_reference_zero_fraction_p90,clean_ep_reference_zero_fraction_std
conv1,baseline,1,DenseWeight_0,0.0003,288,36,288,0.9999989880860107,0.9999990409394255,0.9999985825690472,0.9999993474817114,2.942602145736413e-07,288,0.6871599349595171,0.6964017974453667,0.5427956174567993,0.8345899036297322,0.10911949306847715,288,0.6871980809414237,0.6964452064522975,0.5427895266796467,0.8346552855019823,0.10913420468780476,288,0.0014126505869168022,0.0013876143410258338,0.0011493898156442908,0.0016873216774362552,0.00020086543628749303,288,0.9999463911664712,0.9999472675782604,0.9998280494061165,1.0000761683794284,9.603335114441913e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999990741191682,0.9999991230596439,0.9999986559902577,0.9999994040183096,3.004971061697797e-07,288,0.6871599349595171,0.6964017974453667,0.5427956174567993,0.8345899036297322,0.10911949306847715,288,0.6871571012238201,0.6964159166810476,0.5427485823693818,0.8346038250197498,0.10911800658647038,288,0.0013471243944057376,0.0013310510693057141,0.0010951851213277777,0.001640491018497954,0.00021376475640966908,288,1.00000388672018,1.0000018022728268,0.9998803866578646,1.0001259126364386,9.234849005922392e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,baseline,1,DenseWeight_0,0.0005,288,36,288,0.9999973428093222,0.9999974784750474,0.9999961723708736,0.9999982813625347,8.252594258990042e-07,288,0.6871624973024555,0.6963930495519273,0.542827774316378,0.8345811348578378,0.10912040812687449,288,0.6871980809414237,0.6964452064522975,0.5427895266796467,0.8346552855019823,0.10913420468780476,288,0.0022849071080129745,0.0022500365844690838,0.001859408400823452,0.002772621142646994,0.0003467679255606575,288,0.999950010785413,0.999947399614109,0.9997529092561777,1.0001574314240336,0.00015520171793535957,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999974281219441,0.9999975640259844,0.9999962664378975,0.9999983444002938,8.347244228617025e-07,288,0.6871624973024555,0.6963930495519273,0.542827774316378,0.8345811348578378,0.10912040812687449,288,0.6871571012238201,0.6964159166810476,0.5427485823693818,0.8346038250197498,0.10911800658647038,288,0.0022452074472666724,0.0022184188450883715,0.00182530761915337,0.0027341527746166557,0.000356274813828011,288,1.0000075066923864,1.0000042017628177,0.9998015093714755,1.0002105715619172,0.00015390369343411953,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,0,ConvWeight_0,0,36,36,36,0.9996038597653654,0.9996879161652592,0.9993660084829898,0.9998284645776696,0.00020632867848376332,36,0.17668383623055262,0.17338532059950346,0.14003234179056093,0.2073966787716608,0.034248148082118686,36,0.17693073621155098,0.17323405980405848,0.14026852973441908,0.20798550168579977,0.03443981207934336,36,0.027390083753218622,0.025460249419362584,0.01863741962850679,0.03615467527166988,0.007203011687125596,36,0.9987804102157603,0.998703677341223,0.9956887956095433,1.0018634968662994,0.00291289877751464,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.3790280104688941e-16,36,0.17668383623055262,0.17338532059950346,0.14003234179056093,0.2073966787716608,0.034248148082118686,36,0.17668383623055262,0.17338532059950346,0.14003234179056093,0.2073966787716608,0.034248148082118686,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv1,ours,0,ConvWeight_0,1e-05,288,36,288,0.9996017705259952,0.9996869088398399,0.9993604060583795,0.9998354315390933,0.0002039022542114665,288,0.17668566863957466,0.1734085428138044,0.13699897153225696,0.21132884677414826,0.03382617463798177,288,0.17693073621155098,0.17323405980405848,0.13717236651181983,0.21194312328458778,0.034017221693817476,288,0.027470802961880203,0.025468425160816953,0.01818965560167757,0.03686481308766475,0.007099404901864754,288,0.998792930597065,0.9987289096342657,0.995501282638943,1.0021562393873977,0.0028872619341096637,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999980097837265,0.9999981831571874,0.9999970274954311,0.9999987826733137,7.769889903288969e-07,288,0.17668566863957466,0.1734085428138044,0.13699897153225696,0.21132884677414826,0.03382617463798177,288,0.17668383623055262,0.17338532059950346,0.1369739070977374,0.21133307049666245,0.03382790949114651,288,0.001966079282363978,0.0019125315487668881,0.0015608145479132892,0.0024431348584355358,0.00037868822596303015,288,1.0000125205784127,1.0000131342738117,0.9998072731341354,1.0002193518272795,0.00016679821257816,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,0,ConvWeight_0,3e-05,288,36,288,0.9995856564523282,0.9996679088625695,0.9993323761592071,0.9998213598046374,0.00020396126083077848,288,0.17669130957280052,0.17345682037558213,0.13705168309893473,0.21132212678082238,0.03382245162727769,288,0.17693073621155098,0.17323405980405848,0.13717236651181983,0.21194312328458778,0.034017221693817476,288,0.028095345127563162,0.02589256899197493,0.0189553832641875,0.03700881044321637,0.006937214790402173,288,0.9988299020096402,0.9987855221813488,0.9952753099181849,1.0024118060981253,0.002937434473418604,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999820894571493,0.9999836394634243,0.999973244021741,0.9999890453532884,6.992104543286774e-06,288,0.17669130957280052,0.17345682037558213,0.13705168309893473,0.21132212678082238,0.03382245162727769,288,0.17668383623055262,0.17338532059950346,0.1369739070977374,0.21133307049666245,0.03382790949114651,288,0.005898237846776284,0.005737594622199085,0.004682443703262034,0.0073294044994003035,0.0011360646793353577,288,1.0000495025888334,1.000050208400485,0.9994302408458031,1.0006725242949648,0.0005005994194799189,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,0,ConvWeight_0,0.0001,288,36,288,0.9994040244408369,0.999456791435386,0.999113542812356,0.9996393446569968,0.00021481534865857457,288,0.17673179666174774,0.17364500868399815,0.13726323729312978,0.21131674662886976,0.033806764632576584,288,0.17693073621155098,0.17323405980405848,0.13717236651181983,0.21194312328458778,0.034017221693817476,288,0.03414146983757472,0.03305374558529911,0.026906403840354382,0.04231551801780113,0.006116814429087453,288,0.9990845380463477,0.9989724109818993,0.9955199095638796,1.0033627525164108,0.003392159173984373,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9998010904352189,0.9998178987724335,0.9997023316542806,0.9998783459642322,7.762757960006049e-05,288,0.17673179666174774,0.17364500868399815,0.13726323729312978,0.21131674662886976,0.033806764632576584,288,0.17668383623055262,0.17338532059950346,0.1369739070977374,0.21133307049666245,0.03382790949114651,288,0.019660792819463622,0.019125315131662046,0.015608146375438349,0.02443134743097723,0.0037868822812282,288,1.0003042828545563,1.0003005961548739,0.9982876544107802,1.0024438416464534,0.0016719530982196805,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,0,ConvWeight_0,0.0003,288,36,288,0.9978170145490607,0.9979210686545997,0.996861462194202,0.9986123426462791,0.000708770333779473,288,0.1770249828497701,0.17434652374288281,0.1380987642671985,0.21145680572685088,0.0337393375734457,288,0.17693073621155098,0.17323405980405848,0.13717236651181983,0.21194312328458778,0.034017221693817476,288,0.06552489095170397,0.06476299059264937,0.052674544136181584,0.08015681881684752,0.010736776100078019,288,1.0008835971067849,1.0002935538404953,0.9938308035495661,1.0085625364486095,0.006009098793659733,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.998215503583904,0.9983609835427982,0.9973188505042144,0.9989077866052287,0.0006946284639572411,288,0.1770249828497701,0.17434652374288281,0.1380987642671985,0.21145680572685088,0.0337393375734457,288,0.17668383623055262,0.17338532059950346,0.1369739070977374,0.21133307049666245,0.03382790949114651,288,0.05898237843681602,0.05737594304353928,0.04682444511469994,0.07329403457864693,0.011360646988574584,288,1.0021046718304292,1.0019124400188861,0.9960095794531895,1.008206562315573,0.005066765069484335,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,0,ConvWeight_0,0.0005,288,36,288,0.9946724609824211,0.995080024399387,0.9921964241038145,0.9967632190493829,0.0018998518561314105,288,0.17757981047989382,0.1752882234989655,0.13927694169625757,0.21182664357998615,0.03363912487376293,288,0.17693073621155098,0.17323405980405848,0.13717236651181983,0.21194312328458778,0.034017221693817476,288,0.10236965533293578,0.10021654994328624,0.08075936952793701,0.12543886906192447,0.01834985561758509,288,1.0042614732924466,1.0032643272383321,0.9928397128429615,1.0155063895037768,0.009325893280626548,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9950718084687661,0.9954851735771765,0.9925765249831158,0.9969781252427751,0.0019086809275663172,288,0.17757981047989382,0.1752882234989655,0.13927694169625757,0.21182664357998615,0.03363912487376293,288,0.17668383623055262,0.17338532059950346,0.1369739070977374,0.21133307049666245,0.03382790949114651,288,0.09830396403890855,0.09562656783413323,0.07804075184704812,0.12215671145333273,0.018934411891126057,288,1.0054852347840595,1.004960652011818,0.9952282266479107,1.0157809051510867,0.008582884606605766,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,1,DenseWeight_0,0,36,36,36,0.9999999781553198,0.9999999841813825,0.9999999566262635,0.9999999900205216,1.336575902600097e-08,36,1.0163314423163725,0.9916801502805508,0.8363488974018941,1.2176086908479085,0.14456268070614062,36,1.016347784805335,0.9917104967165832,0.8363626845119015,1.2176204299142084,0.14457235111679426,36,0.00020181094243816683,0.00017872181040910648,0.00014143308463118915,0.0002985970138618427,6.172843291178987e-05,36,0.9999848350377091,0.9999869339350875,0.9999496163557335,1.0000092556905757,2.2992317286628482e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.3136335981433191e-16,36,1.0163314423163725,0.9916801502805508,0.8363488974018941,1.2176086908479085,0.14456268070614062,36,1.0163314423163725,0.9916801502805508,0.8363488974018941,1.2176086908479085,0.14456268070614062,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv1,ours,1,DenseWeight_0,1e-05,288,36,288,0.999999968516049,0.9999999736618463,0.9999999475946887,0.9999999813297746,1.2889444377379108e-08,288,1.0163312912390623,0.9916804498304734,0.8343480934925147,1.2385621064939674,0.14278893141024226,288,1.0163477848053348,0.9917104967165832,0.8343939674272711,1.2385780654260252,0.14279839005527403,288,0.0002475184292674952,0.00022988283389500472,0.00019337026176677305,0.0003278707339994783,4.969267676597113e-05,288,0.999984668343857,0.9999879940285898,0.99994964592679,1.0000103666130755,2.294309811337407e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999999903656267,0.9999999905877917,0.9999999868449752,0.9999999937161735,2.6201306005224075e-09,288,1.0163312912390623,0.9916804498304734,0.8343480934925147,1.2385621064939674,0.14278893141024226,288,1.0163314423163725,0.9916801502805508,0.8343479765624927,1.2385625358232761,0.14278883830445968,288,0.00013755097669943577,0.00013726968450741633,0.00011216115062118816,0.00016223842566786837,1.9034786677670455e-05,288,0.9999998333046045,0.9999998149832472,0.9999949879791168,1.0000044836000623,3.5509778746481983e-06,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,1,DenseWeight_0,3e-05,288,36,288,0.9999998914312052,0.9999998926830335,0.9999998600782245,0.9999999209046078,2.4544387988733554e-08,288,1.0163310456929235,0.9916811078055243,0.8343484021654888,1.2385612943738729,0.14278911019227233,288,1.0163477848053348,0.9917104967165832,0.8343939674272711,1.2385780654260252,0.14279839005527403,288,0.0004640112679425675,0.00046418652376746967,0.00039810152531099776,0.0005295138705903462,5.197892755593695e-05,288,0.9999843927610547,0.9999867784232692,0.9999488726665587,1.0000152806830722,2.496903370792796e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999999132905771,0.9999999152888992,0.9999998816028801,0.9999999434447677,2.3581239209967763e-08,288,1.0163310456929235,0.9916811078055243,0.8343484021654888,1.2385612943738729,0.14278911019227233,288,1.0163314423163725,0.9916801502805508,0.8343479765624927,1.2385625358232761,0.14278883830445968,288,0.00041265293000905507,0.00041180903264287073,0.0003364834400895021,0.0004867153876628778,5.710436448807335e-05,288,0.9999995577195134,0.999999488153967,0.9999850138578784,1.0000135134553432,1.0652377065143071e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,1,DenseWeight_0,0.0001,288,36,288,0.99999901466681,0.999999033441253,0.9999986720012829,0.999999339816585,2.59768101700406e-07,288,1.0163307806712225,0.9916840289058392,0.8343502680548333,1.2385589406093127,0.1427896579184777,288,1.0163477848053348,0.9917104967165832,0.8343939674272711,1.2385780654260252,0.14279839005527403,288,0.0013922196802424066,0.0013920986763977438,0.0011494197138652788,0.0016298714316869466,0.0001857100242084752,288,0.9999840351735708,0.9999851371058335,0.9999298427419969,1.0000386574471591,4.193714956139162e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999990365604577,0.9999990587186078,0.9999986844044414,0.999999371577977,2.620157640370114e-07,288,1.0163307806712225,0.9916840289058392,0.8343502680548333,1.2385589406093127,0.1427896579184777,288,1.0163314423163725,0.9916801502805508,0.8343479765624927,1.2385625358232761,0.14278883830445968,288,0.0013755097674687299,0.0013726965336849518,0.0011216113310560456,0.0016223859187875387,0.00019034793383285962,288,0.999999200132396,0.9999988664928399,0.9999506286258035,1.0000456228427392,3.550201618287079e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,1,DenseWeight_0,0.0003,288,36,288,0.9999913070860311,0.9999915049768747,0.9999881478786522,0.9999943174612175,2.3559153684849065e-06,288,1.0163351182319296,0.9916976735852028,0.8343623322262752,1.2385564040658996,0.1427905541748051,288,1.0163477848053348,0.9917104967165832,0.8343939674272711,1.2385780654260252,0.14279839005527403,288,0.004132115587007943,0.004123927248012017,0.0033737903748987685,0.004869153702541014,0.0005694719196421319,288,0.9999882159416873,0.9999896240221308,0.9998430546519026,1.0001228482537554,0.00010869718703491844,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.999991329077563,0.9999915273242475,0.9999881579140429,0.9999943434447488,2.358155816827193e-06,288,1.0163351182319296,0.9916976735852028,0.8343623322262752,1.2385564040658996,0.1427905541748051,288,1.0163314423163725,0.9916801502805508,0.8343479765624927,1.2385625358232761,0.14278883830445968,288,0.004126529355650377,0.004118087574814149,0.003364832865617267,0.004867168898388707,0.0005710442549063696,288,1.0000033809733635,1.0000027652236918,0.9998574861552859,1.000141662745488,0.00010647048800543088,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,ours,1,DenseWeight_0,0.0005,288,36,288,0.9999758924053042,0.9999764415193269,0.9999670951406028,0.9999842627100644,6.54833936868895e-06,288,1.0163470034977966,0.9917191678963304,0.8343843709155475,1.2385600727092436,0.14279045980806274,288,1.0163477848053348,0.9917104967165832,0.8343939674272711,1.2385780654260252,0.14279839005527403,288,0.006880852430951819,0.00686717563763145,0.005612425820403695,0.008113666733000157,0.0009508503736014732,288,1.0000001039428725,0.9999980592934223,0.9997584896153948,1.0002292443727867,0.00017877837060025596,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999759144946491,0.9999764631474521,0.999967102517479,0.9999842853612475,6.5503178235150525e-06,288,1.0163470034977966,0.9917191678963304,0.8343843709155475,1.2385600727092436,0.14279045980806274,288,1.0163314423163725,0.9916801502805508,0.8343479765624927,1.2385625358232761,0.14278883830445968,288,0.006877549129955303,0.006863476028511343,0.0056080529890805446,0.008111966874949935,0.0009517411951606755,288,1.0000152691537754,1.0000139844296672,0.9997732860522327,1.0002440933684853,0.00017742879323702775,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,legacy,0,ConvWeight_0,0,36,36,36,0.9998934860539516,0.9999055856261876,0.9998131716819294,0.9999614939933931,7.667081979984324e-05,36,0.3469713519209108,0.3345713006059332,0.26887321263320274,0.42724608778126866,0.07219025136249484,36,0.3470843240317712,0.334728408966392,0.2688121298169068,0.427084270396206,0.07205930325046199,36,0.013924477036630488,0.013802313980088611,0.00877825434776119,0.019469981530225444,0.004741737824377602,36,0.9995997336434611,0.9994394563290752,0.9979810944311811,1.0015011065650654,0.0016491070621978004,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.1719484558619877e-16,36,0.3469713519209108,0.3345713006059332,0.26887321263320274,0.42724608778126866,0.07219025136249484,36,0.3469713519209108,0.3345713006059332,0.26887321263320274,0.42724608778126866,0.07219025136249484,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv1,legacy,0,ConvWeight_0,1e-05,288,36,288,0.9998430107521548,0.9998647125909934,0.9997425726987333,0.999917985717836,7.86107591323097e-05,288,0.3469953485625526,0.33446214531984775,0.26824767402365546,0.449325086437974,0.07127885953474664,288,0.34708432403177125,0.334728408966392,0.26841552521283246,0.44951934719209885,0.07117510653442928,288,0.017366561879411452,0.016569493254515528,0.012861858677507243,0.02284315218932872,0.003964296194564236,288,0.9996833655494852,0.9998124324087282,0.9974465851053537,1.0020513033329324,0.0018155764857183958,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999477232967915,0.9999501685102687,0.9999242903951875,0.9999697137755987,2.0516295278053705e-05,288,0.3469953485625526,0.33446214531984775,0.26824767402365546,0.449325086437974,0.07127885953474664,288,0.3469713519209108,0.3345713006059332,0.26825959390421633,0.44947641440322156,0.0713044478603095,288,0.010069121349427133,0.010035814934477135,0.0077962913049341755,0.012343777903886374,0.001984805237769923,288,1.0000837162727796,1.000040988214956,0.9990499126826843,1.0012029891528662,0.0008635129529630706,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,legacy,0,ConvWeight_0,3e-05,288,36,288,0.9994288316885029,0.9994624073391889,0.9991649487598423,0.999654303870648,0.00019706935856046435,288,0.3471447156935103,0.3343606970596509,0.2683420228546933,0.4491048427266464,0.0712138881316364,288,0.34708432403177125,0.334728408966392,0.26841552521283246,0.44951934719209885,0.07117510653442928,288,0.03345204082250733,0.03302561757511718,0.026441008430097022,0.0410100727691229,0.005713945984603105,288,1.000164033686984,1.0001247329212581,0.9963493163447394,1.0041120409528606,0.003007191480092547,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9995299008185768,0.9995508335805521,0.9993188219028614,0.999727368439102,0.00018449316329375323,288,0.3471447156935103,0.3343606970596509,0.2683420228546933,0.4491048427266464,0.0712138881316364,288,0.3469713519209108,0.3345713006059332,0.26825959390421633,0.44947641440322156,0.0713044478603095,288,0.0302073640302188,0.030107443868474387,0.023388873136190185,0.037031333451911515,0.005954415719849375,288,1.0005646970066,1.0005310977189876,0.9974348840887831,1.0039863450504531,0.002595432492262827,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,legacy,0,ConvWeight_0,0.0001,288,36,288,0.9947323751291015,0.9949526496706254,0.9924542212089583,0.99688633947236,0.00201111864639847,288,0.34872753865049877,0.33523334128138954,0.2687479586025624,0.4492004840639163,0.07084360791568639,288,0.34708432403177125,0.334728408966392,0.26841552521283246,0.44951934719209885,0.07117510653442928,288,0.10158438629438699,0.10133206428433994,0.07915122019702185,0.12303333224258578,0.019551867627893814,288,1.0051226554037744,1.0046761557483723,0.9943950453276937,1.0163330286759973,0.008885191287824725,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9948203473074323,0.9950225148710012,0.992440769271808,0.9969765746125241,0.0020229254151018267,288,0.34872753865049877,0.33523334128138954,0.2687479586025624,0.4492004840639163,0.07084360791568639,288,0.3469713519209108,0.3345713006059332,0.26825959390421633,0.44947641440322156,0.0713044478603095,288,0.10069121322170298,0.10035813533327412,0.0779629013390626,0.12343777511967159,0.019848052476581612,288,1.005525915414941,1.0053833613592897,0.994733139017821,1.0169102656620645,0.008826031291349299,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,legacy,0,ConvWeight_0,0.0003,288,36,288,0.9563754878574429,0.9575714789528931,0.9365122794570498,0.9736422609446728,0.0161042116395314,288,0.36202674385882805,0.3504100868339697,0.2831781120924103,0.4568314565886766,0.06870577864902583,288,0.34708432403177125,0.334728408966392,0.26841552521283246,0.44951934719209885,0.07117510653442928,288,0.3021480105976764,0.30019715174140754,0.23492363975301536,0.37002497598726003,0.059315576660476495,288,1.0463584724440231,1.0462947732600234,1.0100526357919415,1.0888173679963273,0.03022069641043796,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9564251760765811,0.9577048469002127,0.9364283400176758,0.973681980933067,0.01615047302805572,288,0.36202674385882805,0.3504100868339697,0.2831781120924103,0.4568314565886766,0.06870577864902583,288,0.3469713519209108,0.3345713006059332,0.26825959390421633,0.44947641440322156,0.0713044478603095,288,0.30207363787253627,0.3010743126136898,0.23388862592392906,0.37031329917643424,0.05954415809275254,288,1.0467815076427742,1.0463891548223536,1.0092097708943977,1.0896369453613621,0.03032231893578365,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,legacy,0,ConvWeight_0,0.0005,288,36,288,0.8923741641611626,0.894210310173946,0.8470615366226313,0.9329556917887111,0.03628466509355204,288,0.3869902917839061,0.3760165938699807,0.3136440787108945,0.4736543104617553,0.06556652284550667,288,0.34708432403177125,0.334728408966392,0.26841552521283246,0.44951934719209885,0.07117510653442928,288,0.5032956869741029,0.5001902443417918,0.3907871337507169,0.6173879692601012,0.09899294729252778,288,1.123339114997024,1.119245869633143,1.0507071229993663,1.2099126547671761,0.05913441713893981,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.8923885274527987,0.8937124945591168,0.8471835851961312,0.933004324744628,0.03636437063736254,288,0.3869902917839061,0.3760165938699807,0.3136440787108945,0.4736543104617553,0.06556652284550667,288,0.3469713519209108,0.3345713006059332,0.26825959390421633,0.44947641440322156,0.0713044478603095,288,0.5034560602018263,0.5017903654533712,0.38981424643283924,0.6171887883653218,0.09924026460338882,288,1.123798040377969,1.1189684404355003,1.0507501741377332,1.211511701600557,0.05929682917652425,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv1,legacy,1,DenseWeight_0,0,36,36,36,0.999999999823308,0.9999999998362845,0.9999999997306068,0.9999999999069906,9.15734206574692e-11,36,2.6745854337909964,2.6384766832359023,2.2155185299737807,3.2060375527265927,0.38230438447638054,36,2.674585956312714,2.6384788323964914,2.2155198110619745,3.2060360789066653,0.3823041569649238,36,1.8298197404440772e-05,1.8098630816714286e-05,1.363821976906065e-05,2.3204099584006572e-05,4.509458516547809e-06,36,0.9999997859885195,0.9999995887660085,0.9999985892686074,1.0000012146904034,1.0943636488057267e-06,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0,1.1719484558619877e-16,36,2.6745854337909964,2.6384766832359023,2.2155185299737807,3.2060375527265927,0.38230438447638054,36,2.6745854337909964,2.6384766832359023,2.2155185299737807,3.2060375527265927,0.38230438447638054,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
