architecture,scheme,checkpoint_role,T,phase,reference_kind,state_layer_name,K,layer_index,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative
conv3,legacy,reconstructed_initialization,12,positive_minus_negative,negative_phase,Layer_2,8,2,0.001,2.44140625e-07,0,0,36,3612672,1.389959699901485e-09,1.1635134873407501e-07,1.1634304605033765e-07,-0.011079913148864137,0.41426209097701755,0.41411389199743637,-0.011079911758904437,0.41426209297937566,0.41411389403770044,2.8086409852194263e-07,False,7.7280776480948e-07,-2.671045650932751,4.8988073981094225,-2.671045621631291,4.898807661023585,0,3612672,0.0,1.118050524388282e-07,1.1674621640693866e-07,1.2007077502221245e-07,2.597218090541934e-07,2.810396553361106e-07,2.9977037193337675e-07
conv3,legacy,reconstructed_initialization,12,positive_minus_negative,negative_phase,Layer_3,8,3,0.001,2.44140625e-07,0,0,36,7225344,2.9139592792473226e-08,2.45019363219969e-05,2.450191899446496e-05,0.02643020398885763,0.3715532368664215,0.37061199676079365,0.026430233128450418,0.3715532696247899,0.37061202752426636,6.594461813504717e-05,False,8.883984088398078e-05,-0.8816753532237449,2.884179854943041,-0.8816742551474632,2.884140968710424,98,7225344,1.3563368055555555e-05,2.4321457863362086e-05,2.450209564404134e-05,2.467217364258507e-05,5.974327210467016e-05,6.638104647381588e-05,7.325132815612998e-05
conv3,legacy,reconstructed_initialization,12,positive_minus_negative,negative_phase,Layer_4,8,4,0.001,2.44140625e-07,0,0,36,11520,5.2454479634935565e-05,0.09202773742184,0.09202772247269134,0.10791772706749438,0.3867478405184832,0.3713861283493177,0.10797018154712933,0.3868134203439993,0.37143917679063343,0.23795281519468983,False,0.310052913248954,-0.880467441682536,1.2812795552934124,-0.8857525523095384,1.2901280184889616,0,0,,0.09121692394736734,0.09205191452577113,0.09271739788362685,0.18005577314078192,0.2401785492570835,0.31569918134142466
conv3,legacy,best_validation,12,zero,post_T_free,Layer_1,8,1,0.001,2.44140625e-07,0,27,36,7225344,1.5164347833994547e-15,1.4905956296546268e-14,1.4828619580468155e-14,-1.1918087609608385,24.851043594331664,24.82244870283087,-1.191808760960837,24.851043594331664,24.82244870283087,5.998120859578793e-16,False,2.7995383788947947e-12,-212.74690345729488,192.59281716522588,-212.74690345729488,192.59281716522588,0,7225344,0.0,2.6596424972869873e-15,4.221796507256754e-15,2.2562093708119896e-14,1.0382731639889578e-16,1.6848500777320873e-16,9.001688838675046e-16
conv3,legacy,best_validation,12,zero,post_T_free,Layer_2,8,2,0.001,2.44140625e-07,0,27,36,3612672,1.5844637989235025e-15,2.0342326231513033e-14,2.0280525411813277e-14,-0.07911287195966946,4.530963059654974,4.530272331929755,-0.07911287195966787,4.530963059654975,4.530272331929756,4.489625265905847e-15,False,3.739231146937527e-12,-56.17016178240903,54.97976090243298,-56.17016178240903,54.97976090243299,0,3612672,0.0,2.4528061884484e-15,4.4385646679709165e-15,2.9034681801081774e-14,5.371093973207118e-16,9.74724130533852e-16,6.39646394493489e-15
conv3,legacy,best_validation,12,zero,post_T_free,Layer_3,8,3,0.001,2.44140625e-07,0,27,36,7225344,1.2477861817732827e-14,2.2387866639449758e-13,2.2353066955350064e-13,-0.03500706034009531,0.4868148400944588,0.4855545224406199,-0.035007060340082836,0.48681484009448006,0.48555452244064207,4.598846377630095e-13,False,3.2098323998752676e-11,-9.600793196839353,9.032977417687752,-9.600793196839316,9.032977417687828,0,7225344,0.0,2.6289571866613386e-14,4.799682124133301e-14,3.2408005441547935e-13,5.440732316556001e-14,9.68595661908274e-14,6.555340025469524e-13
conv3,legacy,best_validation,12,zero,post_T_free,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,7.844619063390028e-14,4.653616904769152e-13,4.587021889402338e-13,-0.11732154321747591,0.39288266191358695,0.37495658619282285,-0.11732154321739749,0.39288266191368637,0.3749565861929516,1.1844800893231316e-12,False,1.6203927089009085e-11,-1.7140163927593104,2.2003202520390723,-1.7140163927593648,2.2003202520552763,0,0,,4.413255054941335e-14,8.473186303808837e-14,6.437822240164178e-13,1.1519393475438422e-13,2.3003976252277116e-13,1.4340052636008843e-12
conv3,legacy,best_validation,12,negative,post_T_free,Layer_1,8,1,0.001,2.44140625e-07,0,27,36,7225344,6.667923217233668e-13,2.4021958875899184e-10,2.4021866332893213e-10,-1.1918087609608385,24.851043594331664,24.82244870283087,-1.1918087609601717,24.851043594330644,24.822448702829877,9.666378309109888e-12,False,2.7325810947331775e-08,-212.74690345729488,192.59281716522588,-212.74690345724233,192.59281716501644,0,7225344,0.0,1.1656408049731612e-10,2.027912257279738e-10,4.1242190228004637e-10,4.8482743519914006e-12,8.246981771157611e-12,1.6755254388020418e-11
conv3,legacy,best_validation,12,negative,post_T_free,Layer_2,8,2,0.001,2.44140625e-07,0,27,36,3612672,1.3076447677302084e-11,6.468417954078286e-09,6.468404736498672e-09,-0.07911287195966946,4.530963059654974,4.530272331929755,-0.079112871946593,4.53096305960047,4.53027233187547,1.427603330443141e-09,False,7.63315886720406e-07,-56.17016178240903,54.97976090243298,-56.1701617700945,54.9797609035413,0,3612672,0.0,3.3533093342762438e-09,5.862481737372724e-09,9.599237993024833e-09,7.448377091759943e-10,1.3625227902345719e-09,2.1017836897291557e-09
conv3,legacy,best_validation,12,negative,post_T_free,Layer_3,8,3,0.001,2.44140625e-07,0,27,36,7225344,3.080473515793116e-10,8.633697763658754e-07,8.633697214107585e-07,-0.03500706034009531,0.4868148400944588,0.4855545224406199,-0.03500706003204796,0.48681483034140227,0.48555451268445743,1.773507513037918e-06,False,0.00016614844766249526,-9.600793196839353,9.032977417687752,-9.600810875130831,9.03297938324305,0,7225344,0.0,4.833827395124888e-07,7.706616953953146e-07,1.2859495368846708e-06,9.677079719977287e-07,1.6043492974711236e-06,2.6205990699113446e-06
conv3,legacy,best_validation,12,negative,post_T_free,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,1.8445710994081414e-05,0.00787401537149821,0.007873993765957403,-0.11732154321747591,0.39288266191358695,0.37495658619282285,-0.11730309750648185,0.3927779507104686,0.37485264021972703,0.02004164636114706,False,0.12346047607952837,-1.7140163927593104,2.2003202520390723,-1.7165819565811562,2.2354236614479057,0,0,,0.004792466959084217,0.0071184441052231165,0.011657848890108645,0.010833793721978069,0.017713608912168288,0.0332319129255237
conv3,legacy,best_validation,12,negative,matched_zero_K,Layer_1,8,1,0.001,2.44140625e-07,0,27,36,7225344,6.652758869399675e-13,2.4021865883143973e-10,2.4021773760230505e-10,-1.191808760960837,24.851043594331664,24.82244870283087,-1.1918087609601717,24.851043594330644,24.822448702829877,9.666340889049495e-12,False,2.732582515818649e-08,-212.74690345729488,192.59281716522588,-212.74690345724233,192.59281716501644,0,7225344,0.0,1.1656414295539333e-10,2.0279087882111134e-10,4.1242200344500126e-10,4.8482770723094145e-12,8.246986768645117e-12,1.6755258401263876e-11
conv3,legacy,best_validation,12,negative,matched_zero_K,Layer_2,8,2,0.001,2.44140625e-07,0,27,36,3612672,1.3074863213503159e-11,6.468417208222555e-09,6.468403993844357e-09,-0.07911287195966787,4.530963059654975,4.530272331929756,-0.079112871946593,4.53096305960047,4.53027233187547,1.4276031658300727e-09,False,7.633158870534729e-07,-56.17016178240903,54.97976090243299,-56.1701617700945,54.9797609035413,0,3612672,0.0,3.3533094179004313e-09,5.862483499588074e-09,9.599238078269957e-09,7.448377288266763e-10,1.3625232331739535e-09,2.101783696578864e-09
conv3,legacy,best_validation,12,negative,matched_zero_K,Layer_3,8,3,0.001,2.44140625e-07,0,27,36,7225344,3.0803487371749386e-10,8.633697751646484e-07,8.633697202139834e-07,-0.035007060340082836,0.48681484009448006,0.48555452244064207,-0.03500706003204796,0.48681483034140227,0.48555451268445743,1.7735075105703172e-06,False,0.00016614844761320136,-9.600793196839316,9.032977417687828,-9.600810875130831,9.03297938324305,0,7225344,0.0,4.833827394320452e-07,7.706616968740373e-07,1.28594953698564e-06,9.677079718475876e-07,1.6043492995798523e-06,2.6205990701108836e-06
conv3,legacy,best_validation,12,negative,matched_zero_K,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,1.8445710915635222e-05,0.007874015371494314,0.007873993765953689,-0.11732154321739749,0.39288266191368637,0.3749565861929516,-0.11730309750648185,0.3927779507104686,0.37485264021972703,0.020041646361132072,False,0.12346047607963329,-1.7140163927593648,2.2003202520552763,-1.7165819565811562,2.2354236614479057,0,0,,0.004792466959084131,0.0071184441052212,0.011657848890108237,0.010833793721940405,0.017713608912176753,0.033231912925519275
conv3,legacy,best_validation,12,positive,post_T_free,Layer_1,8,1,0.001,2.44140625e-07,0,27,36,7225344,-6.62857116550444e-13,2.402173237164993e-10,2.402164091688169e-10,-1.1918087609608385,24.851043594331664,24.82244870283087,-1.1918087609615011,24.851043594332683,24.82244870283186,9.666287164346331e-12,False,2.7325839369041205e-08,-212.74690345729488,192.59281716522588,-212.74690345734737,192.5928171654353,0,7225344,0.0,1.1656420249846575e-10,2.0279055155986266e-10,4.124221131471818e-10,4.848279676950952e-12,8.246992188115899e-12,1.67552627568498e-11
conv3,legacy,best_validation,12,positive,post_T_free,Layer_2,8,2,0.001,2.44140625e-07,0,27,36,3612672,-1.3057969848158424e-11,6.468409548129449e-09,6.468396367860868e-09,-0.07911287195966946,4.530963059654974,4.530272331929755,-0.07911287197272743,4.530963059709479,4.5302723319840394,1.4276014752197093e-09,False,7.633158859432498e-07,-56.17016178240903,54.97976090243298,-56.17016179472354,54.979760901324646,0,3612672,0.0,3.353309499703614e-09,5.862344473454183e-09,9.599238189105017e-09,7.448377479725565e-10,1.3624899888075791e-09,2.1017837033667013e-09
conv3,legacy,best_validation,12,positive,post_T_free,Layer_3,8,3,0.001,2.44140625e-07,0,27,36,7225344,-3.0764798247279235e-10,8.633703428589563e-07,8.633702880462766e-07,-0.03500706034009531,0.4868148400944588,0.4855545224406199,-0.035007060647743296,0.4868148498490854,0.4855545321983853,1.7735086767104978e-06,False,0.0001661484475741215,-9.600793196839353,9.032977417687752,-9.60077551854782,9.032975452132606,1,7225344,1.3840171485260771e-07,4.833827393352409e-07,7.706616983732425e-07,1.2859495370912632e-06,9.677079716652039e-07,1.6043493016945374e-06,2.6205990703200346e-06
conv3,legacy,best_validation,12,positive,post_T_free,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,-1.8445709369774252e-05,0.007874015372995428,0.007873993767458428,-0.11732154321747591,0.39288266191358695,0.37495658619282285,-0.1173399889268457,0.39314507975638396,0.3752257730157954,0.020041646364957914,False,0.1234604760797382,-1.7140163927593104,2.2003202520390723,-1.7114508289375727,2.1652168426626477,0,0,,0.004792466959084028,0.007118444105219253,0.01165784889010785,0.010833793721907209,0.01771360891218911,0.03323191292552144
conv3,legacy,best_validation,12,positive,matched_zero_K,Layer_1,8,1,0.001,2.44140625e-07,0,27,36,7225344,-6.643735513338433e-13,2.4021825272956143e-10,2.402173339961705e-10,-1.191808760960837,24.851043594331664,24.82244870283087,-1.1918087609615011,24.851043594332683,24.82244870283186,9.666324547607868e-12,False,2.732582515818649e-08,-212.74690345729488,192.59281716522588,-212.74690345734737,192.5928171654353,0,7225344,0.0,1.1656413991489642e-10,2.0279089841316534e-10,4.1242201194055043e-10,4.848276951406152e-12,8.246987189881781e-12,1.6755258741892803e-11
conv3,legacy,best_validation,12,positive,matched_zero_K,Layer_2,8,2,0.001,2.44140625e-07,0,27,36,3612672,-1.3059554311957346e-11,6.468410293919903e-09,6.468397110454037e-09,-0.07911287195966787,4.530963059654975,4.530272331929756,-0.07911287197272743,4.530963059709479,4.5302723319840394,1.4276016398183703e-09,False,7.633158856101829e-07,-56.17016178240903,54.97976090243299,-56.17016179472354,54.979760901324646,0,3612672,0.0,3.353309416073972e-09,5.862342711083375e-09,9.599238103857924e-09,7.448377283206636e-10,1.3624895458321686e-09,2.10178369650097e-09
conv3,legacy,best_validation,12,positive,matched_zero_K,Layer_3,8,3,0.001,2.44140625e-07,0,27,36,7225344,-3.076604603346101e-10,8.633703440601242e-07,8.633702892429982e-07,-0.035007060340082836,0.48681484009448006,0.48555452244064207,-0.035007060647743296,0.4868148498490854,0.4855545321983853,1.7735086791778224e-06,False,0.0001661484476234154,-9.600793196839316,9.032977417687828,-9.60077551854782,9.032975452132606,1,7225344,1.3840171485260771e-07,4.833827394156802e-07,7.706616968945167e-07,1.2859495369902918e-06,9.677079718153114e-07,1.6043492995857415e-06,2.620599070120368e-06
conv3,legacy,best_validation,12,positive,matched_zero_K,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,-1.844570944822044e-05,0.007874015372999324,0.00787399376746214,-0.11732154321739749,0.39288266191368637,0.3749565861929516,-0.1173399889268457,0.39314507975638396,0.3752257730157954,0.020041646364962758,False,0.12346047607963329,-1.7140163927593648,2.2003202520552763,-1.7114508289375727,2.1652168426626477,0,0,,0.004792466959084115,0.007118444105221168,0.011657848890108258,0.010833793721940446,0.017713608912176833,0.03323191292551934
conv3,legacy,best_validation,12,positive_minus_negative,negative_phase,Layer_1,8,1,0.001,2.44140625e-07,0,27,36,7225344,-1.3296494382738107e-12,4.804368984676792e-10,4.804350585059487e-10,-1.1918087609601717,24.851043594330644,24.822448702829877,-1.1918087609615011,24.851043594332683,24.82244870283186,1.933266490978604e-11,False,5.465165031637298e-08,-212.74690345724233,192.59281716501644,-212.74690345734737,192.5928171654353,0,7225344,0.0,2.331282828369521e-10,4.0558177721476586e-10,8.248440153755057e-10,9.696554022330929e-12,1.6493973957719305e-11,3.351051714275003e-11
conv3,legacy,best_validation,12,positive_minus_negative,negative_phase,Layer_2,8,2,0.001,2.44140625e-07,0,27,36,3612672,-2.6134417525460508e-11,1.2936826518155388e-08,1.2936800120318358e-08,-0.079112871946593,4.53096305960047,4.53027233187547,-0.07911287197272743,4.530963059709479,4.5302723319840394,2.85520458851327e-09,False,1.5266317726636558e-06,-56.1701617700945,54.9797609035413,-56.17016179472354,54.979760901324646,0,3612672,0.0,6.706618833970433e-09,1.1724806182959079e-08,1.9198476182126434e-08,1.489675457171006e-09,2.7250079853135353e-09,4.203567393098604e-09
conv3,legacy,best_validation,12,positive_minus_negative,negative_phase,Layer_3,8,3,0.001,2.44140625e-07,0,27,36,7225344,-6.156953340521041e-10,1.726739834139947e-06,1.7267397243721787e-06,-0.03500706003204796,0.48681483034140227,0.48555451268445743,-0.035007060647743296,0.4868148498490854,0.4855545321983853,3.5470156751982835e-06,False,0.00033229689523661676,-9.600810875130831,9.03297938324305,-9.60077551854782,9.032975452132606,1,7225344,1.3840171485260771e-07,9.667654788477255e-07,1.5413233937685537e-06,2.571899073975932e-06,1.9354159291494605e-06,3.2086987736170063e-06,5.241198133900464e-06
conv3,legacy,best_validation,12,positive_minus_negative,negative_phase,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,-3.6891420363855666e-05,0.01574803074449364,0.01574798753341583,-0.11730309750648185,0.3927779507104686,0.37485264021972703,-0.1173399889268457,0.39314507975638396,0.3752257730157954,0.040093978585122016,False,0.24692095215926657,-1.7165819565811562,2.2354236614479057,-1.7114508289375727,2.1652168426626477,0,0,,0.009584933918168247,0.014236888210442368,0.0233156977802165,0.02166774277438285,0.03544247036095871,0.06651735346666739
conv2,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,4.3726389608460985e-10,2.442617809074156e-09,2.4031608448847404e-09,-0.001080663425560971,1.8994431895686121,1.8994428821539078,-0.0010806629882970777,1.899443189681301,1.8994428822668454,1.285965183106585e-09,False,2.2691942991315273e-08,-22.58450632526572,28.467513663929438,-22.58450632299354,28.467513669824008,0,7225344,0.0,1.931786096005587e-09,2.381647095088631e-09,2.869098993216359e-09,1.0108715968456784e-09,1.2651641041823681e-09,1.5105031017844441e-09
conv2,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,9.640869524055618e-10,4.900777619737512e-09,4.805013800846094e-09,0.0038546988412958235,0.4082904895438046,0.40827229289870076,0.0038546998053827766,0.40829049153734376,0.40827229488322636,1.200316378961778e-08,False,3.8419085801599806e-08,-2.5745224859787452,4.194390624438021,-2.5745224851628175,4.194390635912418,0,3612672,0.0,3.815103376201932e-09,4.773746589129896e-09,5.7917873915350355e-09,9.593448136337364e-09,1.1697719042159314e-08,1.4081927530679363e-08
conv2,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,2.092346228940246e-08,5.874250490066096e-08,5.488980422472037e-08,0.021965663414842372,0.19647331824561126,0.19524157962172684,0.02196568433830466,0.1964733732687011,0.19524163263795022,2.989846429285984e-07,False,1.7561066478766207e-07,-0.46873589981142916,0.6382686078903554,-0.46873604192806834,0.6382687476595824,0,0,,4.210551766876167e-08,5.698269513813489e-08,7.23648707421965e-08,2.652494011554304e-07,2.980739556641788e-07,3.3616706539384927e-07
conv2,legacy,reconstructed_initialization,10,negative,post_T_free,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,1.5585252303281864e-09,9.050979893304245e-07,9.050966474852747e-07,-0.001080663425560971,1.8994431895686121,1.8994428821539078,-0.001080661867035746,1.8994431916152779,1.8994428842014603,4.7650700705399027e-07,False,8.300846662923078e-06,-22.58450632526572,28.467513663929438,-22.584503883295667,28.467515659368903,1,7225344,1.3840171485260771e-07,8.866341754204809e-07,9.044685548783386e-07,9.236899813733171e-07,4.44371371653503e-07,4.799477275308333e-07,5.038308011650494e-07
