architecture,scheme,checkpoint_role,phase,reference_kind,state_layer_name,layer_index,layer_type,state_shape,T,K,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative,half_span_rms
conv2,baseline,best_validation,negative,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,30,36,11520,3.5876249411258e-05,0.08789330296705293,0.08789329564507685,-0.06463024616986657,0.20853478568370082,0.1982667095610594,-0.06459436992045531,0.22264003326840984,0.21306372705915483,0.42148029490085553,False,0.8608740007268312,-1.062266012345935,0.9837249124525017,-1.3060582810290768,1.1432152260149557,0,0,,0.06620191752416762,0.08371365774488643,0.11199162728968277,0.3045784678461691,0.40790382657943525,0.5427801639455283,
conv2,baseline,best_validation,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,30,36,7225344,3.792608376672041e-08,7.313131784561123e-05,7.313130801132977e-05,-0.6504063042562958,10.771527330485206,10.751872984311776,-0.650406266330212,10.771527718079112,10.75187337490844,6.789317392217675e-06,False,0.01328989256302604,-78.14369646903181,79.9591558964245,-78.14366545386936,79.95915038917745,224,7225344,3.1001984126984125e-05,5.2989039400533546e-05,7.159359438990716e-05,9.7577897701066e-05,4.856624743811172e-06,6.314455467200472e-06,9.206690447690396e-06,
conv2,baseline,best_validation,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,30,36,3612672,-4.7697063273249e-07,0.0015377557530683503,0.0015377556790965932,-0.13468751501707327,1.3350163341777983,1.3282047605019538,-0.134687991987706,1.33503322001027,1.3282216845637287,0.0011518628751575643,False,0.1573020377154326,-17.44708864320782,17.515166795299454,-17.446723314954205,17.51448715074431,426,3612672,0.00011791826105442176,0.001142719262129273,0.0014902411372100682,0.0020349003177023346,0.0008328702168886687,0.00111983554925514,0.001536619571900207,
conv2,baseline,best_validation,positive,post_T_free,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,30,36,11520,-3.675728439875152e-05,0.08789176339402915,0.08789175570788223,-0.06463029918250718,0.20853472353066937,0.1982666269082932,-0.06466705646690593,0.229903658409286,0.22062154010404256,0.42147303770780814,False,0.8609713981098328,-1.062264187427447,0.9837244400756641,-1.0838877391363284,1.0422393412916184,0,0,,0.06619672268239754,0.08370177465705372,0.11199152951462096,0.3045898388872752,0.407888300492919,0.5427505911646116,
conv2,baseline,best_validation,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,30,36,7225344,3.3823966769608764e-08,7.313035203320635e-05,7.313034421114098e-05,-0.6504063001541789,10.771527332941858,10.751872987021066,-0.650406266330212,10.771527718079112,10.75187337490844,6.789227727209732e-06,False,0.013290035415203683,-78.14369647229432,79.95915590106229,-78.14366545386936,79.95915038917745,224,7225344,3.1001984126984125e-05,5.298751810620946e-05,7.15928591165182e-05,9.757771794612327e-05,4.856479710553264e-06,6.314334785794565e-06,9.2067509716287e-06,
conv2,baseline,best_validation,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,30,36,3612672,-4.789401015548019e-07,0.0015377550687116193,0.0015377549941276913,-0.13468751304760446,1.3350163366655312,1.3282047632021603,-0.134687991987706,1.33503322001027,1.3282216845637287,0.0011518623603906362,False,0.15730154500825355,-17.4470886427492,17.51516681003243,-17.446723314954205,17.51448715074431,426,3612672,0.00011791826105442176,0.0011427176929089582,0.001490239268471812,0.0020349006686539075,0.0008328690710591273,0.0011198352749603926,0.0015366198333786553,
conv2,baseline,best_validation,positive,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,30,36,11520,-3.6810297039366704e-05,0.0878917561387595,0.08789174843042549,-0.06463024616986657,0.20853478568370082,0.1982667095610594,-0.06466705646690593,0.229903658409286,0.22062154010404256,0.42147287729765637,False,0.8609712600784104,-1.062266012345935,0.9837249124525017,-1.0838877391363284,1.0422393412916184,0,0,,0.0661967098199088,0.08370177178579358,0.11199152606410084,0.30458966455311703,0.40788819898236567,0.5427503707272056,
conv2,baseline,best_validation,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,30,36,7225344,3.6537217712897344e-08,0.00014619515402672197,0.0001461951494610156,-0.6504063028674297,10.771526957288764,10.75187261051715,-0.650406266330212,10.771527718079112,10.75187337490844,1.3572370436096451e-05,False,0.0265824415226259,-78.14372749071927,79.959161412941,-78.14366545386936,79.95915038917745,442,7225344,6.11735579648526e-05,0.0001060637530431436,0.0001432923083362863,0.00019487926920181548,9.712983823184072e-06,1.2623523497160059e-05,1.8389049525938536e-05,7.309757701336098e-05
conv2,baseline,best_validation,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,30,36,3612672,-9.789923843284084e-07,0.0030742892262774395,0.0030742890703997646,-0.13468701299532168,1.3350012396003794,1.3281896394208725,-0.134687991987706,1.33503322001027,1.3282216845637287,0.0023028362334687425,False,0.3146049311962076,-17.447453970544206,17.515846469509786,-17.446723314954205,17.51448715074431,882,3612672,0.000244140625,0.002285852566943499,0.0029815734867721213,0.004065752615508927,0.0016660670712914359,0.002242109871936189,0.0030701538445755327,0.0015371446131387198
conv2,baseline,best_validation,positive_minus_negative,negative_phase,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,30,36,11520,-7.268654645062469e-05,0.1757850552329753,0.17578504020514982,-0.06459436992045531,0.22264003326840984,0.21306372705915483,-0.06466705646690593,0.229903658409286,0.22062154010404256,0.7895482795812052,False,1.7218452608052415,-1.3060582810290768,1.1432152260149557,-1.0838877391363284,1.0422393412916184,0,0,,0.1323986257904639,0.16741542002715143,0.2239831519850301,0.5900195223411868,0.7699650529925399,0.9767136535280392,0.08789252761648765
conv2,ours,reconstructed_initialization,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,0,36,7225344,8.681797583376344e-07,9.88770613876992e-05,9.887324983317808e-05,0.001988108192494793,0.6664772183844299,0.6664742531045457,0.0019889763722531297,0.666477353184291,0.6664743853146412,0.00014835775126324882,False,0.0008383457191681876,-8.61419976972198,11.537286524360798,-8.613917963025226,11.537570235746031,547,7225344,7.570573802437642e-05,9.621567040483402e-05,9.875853712911518e-05,0.00010131604007749,0.00013885630917369646,0.0001490879285058228,0.00015742917804498522,
conv2,ours,reconstructed_initialization,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,0,36,3612672,-1.1399728805614424e-06,0.005275832027791607,0.005275831904632058,0.003686125710675781,0.13549308594284823,0.13544293564287932,0.0036849857377952194,0.1355982216897389,0.13554814128394319,0.038938016586447695,False,0.02051829349603547,-0.8316029141754843,1.3320300163264898,-0.8236696417616186,1.3387581905828227,43834,3612672,0.012133401537698412,0.005250509902501957,0.0052743237993730235,0.005299501282617139,0.03639068244316661,0.03919468963531805,0.041651174314141934,
conv2,ours,reconstructed_initialization,negative,post_T_free,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,0,36,11520,-0.004447221949957598,2.544590969767681,2.5445870835245854,0.016694845446648048,0.06906361687528295,0.06701541099932465,0.01224762349669045,2.5454432280985193,2.545413762670284,36.8441602814225,False,8.513089215044442,-0.15032742593815981,0.22735913615814654,-8.511612416617808,8.48083608501914,0,0,,2.530880298468294,2.5447293129423416,2.5553135479199325,27.823336978842455,36.78461171845787,48.69549947273905,
conv2,ours,reconstructed_initialization,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,0,36,7225344,4.728657311776025e-07,9.891268896103699e-05,9.891155865470488e-05,0.001988503506521953,0.6664774397669035,0.6664744733086564,0.0019889763722531297,0.666477353184291,0.6664743853146412,0.00014841115851668005,False,0.000835995903410991,-8.614194570577604,11.537297954524314,-8.613917963025226,11.537570235746031,543,7225344,7.515213116496599e-05,9.628187618955252e-05,9.884043492182072e-05,0.00010135961824562645,0.00013894678050000442,0.00014911289474858614,0.00015734984454924154,
conv2,ours,reconstructed_initialization,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,0,36,3612672,-2.1161256713847236e-06,0.005275851053602466,0.005275850629217094,0.0036871018634666046,0.13549627665855837,0.1354461009707589,0.0036849857377952194,0.1355982216897389,0.13554814128394319,0.03893724007558717,False,0.020519467891438298,-0.8316014739322944,1.3320479882580607,-0.8236696417616186,1.3387581905828227,43835,3612672,0.012133678341128117,0.005250522305682138,0.005274319301641946,0.0052994976883874514,0.03638994739017323,0.03919385951056456,0.041650432359184364,
conv2,ours,reconstructed_initialization,negative,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,0,36,11520,-0.0044642849079168795,2.5445911544036988,2.544587238282431,0.01671190840460733,0.06911528175407865,0.06706440404135186,0.01224762349669045,2.5454432280985193,2.545413762670284,36.81662130030363,False,8.513125424786518,-0.15044206317735132,0.22750374234433848,-8.511612416617808,8.48083608501914,0,0,,2.530880455662169,2.544729482479797,2.5553135710150294,27.803077222738565,36.75679268760173,48.65795616679321,
conv2,ours,reconstructed_initialization,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,0,36,7225344,1.282308481421297e-07,9.909338325240892e-05,9.909330028442075e-05,0.001988108192494793,0.6664772183844299,0.6664742531045457,0.0019882364233429336,0.6664775208953252,0.6664745552342591,0.0001486823262955869,False,0.0008589655496040738,-8.61419976972198,11.537286524360798,-8.614477188216703,11.537026582416848,566,7225344,7.833537060657596e-05,9.628348138269817e-05,9.901144234591149e-05,0.00010124056167493302,0.00013901781045811085,0.00014946402130531643,0.00015658479658632273,
conv2,ours,reconstructed_initialization,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,0,36,3612672,5.1011700683840666e-06,0.005275841695070508,0.0052758392289292124,0.003686125710675781,0.13549308594284823,0.13544293564287932,0.003691226880744165,0.13560245202410118,0.13555220337221943,0.03893808793532011,False,0.020528786200031006,-0.8316029141754843,1.3320300163264898,-0.8395304881401734,1.3253481899695336,44880,3612672,0.012422937925170068,0.005250129994044298,0.005276336913810552,0.005297390452380294,0.03638431922748162,0.039171937531318854,0.04164405191837995,
conv2,ours,reconstructed_initialization,positive,post_T_free,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,0,36,11520,0.004501854813413142,2.544593210335784,2.544589228026836,0.016694845446648048,0.06906361687528295,0.06701541099932465,0.02119670026006119,2.5456195298624418,2.545531278675468,36.84419272351291,False,8.513524085133154,-0.15032742593815981,0.22735913615814654,-8.216132075453936,8.65456323703687,0,0,,2.530884099985262,2.5447261587055374,2.5553149160872755,27.82333382680961,36.78471216310887,48.69557740983227,
conv2,ours,reconstructed_initialization,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,0,36,7225344,-2.6708317901790217e-07,9.88862977523134e-05,9.888593706758645e-05,0.001988503506521953,0.6664774397669035,0.6664744733086564,0.0019882364233429336,0.6664775208953252,0.6664745552342591,0.00014837156046406956,False,0.0008661677562890047,-8.614194570577604,11.537297954524314,-8.614477188216703,11.537026582416848,568,7225344,7.861217403628118e-05,9.607077972600449e-05,9.880452497384686e-05,0.0001009968663146125,0.0001386354994537517,0.00014921801540437386,0.00015637559282177582,
conv2,ours,reconstructed_initialization,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,0,36,3612672,4.125017277560785e-06,0.00527580007933677,0.005275798466712155,0.0036871018634666046,0.13549627665855837,0.1354461009707589,0.003691226880744165,0.13560245202410118,0.13555220337221943,0.03893686387140686,False,0.020527611804628178,-0.8316014739322944,1.3320479882580607,-0.8395304881401734,1.3253481899695336,44879,3612672,0.012422661121740362,0.005250090689721436,0.005276302918221032,0.005297361498508787,0.036383120925023896,0.03917075191018264,0.041642720435529634,
conv2,ours,reconstructed_initialization,positive,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,0,36,11520,0.004484791855453857,2.5445930233191305,2.544589071140251,0.01671190840460733,0.06911528175407865,0.06706440404135186,0.02119670026006119,2.5456195298624418,2.545531278675468,36.81664834085652,False,8.513487875391078,-0.15044206317735132,0.22750374234433848,-8.216132075453936,8.65456323703687,0,0,,2.5308839408826973,2.544725987260189,2.555314891619572,27.803067548442193,36.756886240326196,48.65803000974913,
conv2,ours,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,0,36,7225344,-7.399489101955046e-07,0.0001970219752548388,0.00019702058574912575,0.0019889763722531297,0.666477353184291,0.6664743853146412,0.0019882364233429336,0.6664775208953252,0.6664745552342591,0.00029561690928207613,False,0.0016973112687722614,-8.613917963025226,11.537570235746031,-8.614477188216703,11.537026582416848,1095,7225344,0.00015154987776360543,0.00019154501006776362,0.00019672818142634367,0.00020145074217053764,0.00027644449975515017,0.0002971933508232331,0.0003125056182394294,9.85109876274194e-05
conv2,ours,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,0,36,3612672,6.241142948945508e-06,0.010507001958502326,0.010507000104887523,0.0036849857377952194,0.1355982216897389,0.13554814128394319,0.003691226880744165,0.13560245202410118,0.13555220337221943,0.07748628136542457,False,0.041047079696066475,-0.8236696417616186,1.3387581905828227,-0.8395304881401734,1.3253481899695336,88710,3612672,0.02455523224914966,0.010455230081751692,0.010506293907686546,0.010548506191716425,0.07242542499081583,0.07796575730846393,0.0828629898662593,0.005253500979251163
conv2,ours,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,0,36,11520,0.008949076763370738,5.08918417647409,5.089176308215244,0.01224762349669045,2.5454432280985193,2.545413762670284,0.02119670026006119,2.5456195298624418,2.545531278675468,1.999331244278341,False,17.026613300177594,-8.511612416617808,8.48083608501914,-8.216132075453936,8.65456323703687,0,0,,5.061764395333062,5.089455468682525,5.110628461461001,1.998889314367669,1.9993153045791838,1.9997559767383328,2.544592088237045
conv2,ours,best_validation,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,20,36,7225344,-1.0168571442689555e-08,1.6478832029596374e-05,1.64788288922425e-05,-0.15809308008478973,2.7963748747517507,2.791902401261938,-0.15809309025336116,2.7963748564520303,2.7919023823571005,5.892926652425057e-06,False,0.0025369851628297135,-29.702947353716628,28.13639608183696,-29.7029494912179,28.13636318620395,57,7225344,7.88889774659864e-06,1.2274315104824193e-05,1.5106687535923387e-05,2.2509854582888288e-05,4.314883435990304e-06,5.551947979638559e-06,8.070622106889255e-06,
conv2,ours,best_validation,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,20,36,3612672,-3.766165596970129e-07,0.0007425958922633826,0.0007425957967605368,-0.016341372378346385,0.4751929964735399,0.47491193230565804,-0.016341748994906084,0.47519129615660904,0.4749102180231392,0.0015627248250169286,False,0.1023666422037795,-7.804213647055994,7.406860373269304,-7.804834591032915,7.406208557110362,759,3612672,0.0002100938031462585,0.0005345588246716573,0.0006773596800281492,0.001007747705571407,0.0011069413053196428,0.0014304483248111257,0.0021205321775332755,
conv2,ours,best_validation,negative,post_T_free,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,20,36,11520,-0.0023513048409169496,0.2750196110317439,0.2750095595022049,0.004950642477472117,0.19051811513995798,0.19045378267585691,0.002599337636555168,0.3326174741281457,0.332607317326662,1.443535229338741,False,2.9296462439197546,-1.0295482159412108,1.1630549538739825,-2.9771170956738,2.443569533667599,0,0,,0.20593956220731424,0.2533661263399917,0.36275998927539876,1.073200600284629,1.3710605995368508,1.992943946869651,
conv2,ours,best_validation,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,20,36,7225344,-8.131759654040425e-09,1.6478990056534498e-05,1.647898805017613e-05,-0.15809308212160153,2.79637487520617,2.791902401601749,-0.15809309025336116,2.7963748564520303,2.7919023823571005,5.89298316282417e-06,False,0.0025369614008906582,-29.702947357474873,28.13639609018752,-29.7029494912179,28.13636318620395,57,7225344,7.88889774659864e-06,1.2274782504409791e-05,1.51078278039691e-05,2.2509276112804926e-05,4.315068114361711e-06,5.5520494208512025e-06,8.070414458873934e-06,
conv2,ours,best_validation,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,20,36,3612672,-3.751321676706907e-07,0.0007425959994471154,0.0007425959046956272,-0.01634137386273841,0.4751929996920634,0.47491193547500954,-0.016341748994906084,0.47519129615660904,0.4749102180231392,0.0015627250399907735,False,0.10236661435963679,-7.804213687600638,7.406860376422989,-7.804834591032915,7.406208557110362,759,3612672,0.0002100938031462585,0.0005345591195451416,0.0006773597183178965,0.001007747416062509,0.001106941835778568,0.0014304491057588159,0.0021205325164511775,
conv2,ours,best_validation,negative,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,20,36,11520,-0.002351255962937394,0.275019613573259,0.2750095624617105,0.004950593599492562,0.19051824658224278,0.1904539154330646,0.002599337636555168,0.3326174741281457,0.332607317326662,1.4435342467554082,False,2.929645983155699,-1.0295490684776045,1.1630557975786584,-2.9771170956738,2.443569533667599,0,0,,0.20593956343191838,0.25336612867582,0.36275999419749827,1.073199854110525,1.371059741234025,1.9929431528245067,
conv2,ours,best_validation,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,20,36,7225344,1.3639052501649576e-10,1.6500949271805907e-05,1.6500949271242234e-05,-0.15809308008478973,2.7963748747517507,2.791902401261938,-0.1580930799483992,2.7963748950203833,2.7919024215707626,5.90083590751429e-06,False,0.00254343694500149,-29.702947353716628,28.13639608183696,-29.702945223731852,28.13642913584563,52,7225344,7.196889172335601e-06,1.2279436250154593e-05,1.5114241826501574e-05,2.2595478706297607e-05,4.354469803107428e-06,5.554807812330889e-06,8.05605413065002e-06,
conv2,ours,best_validation,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,20,36,3612672,2.7266963007834525e-07,0.0007420797503177881,0.0007420797002229502,-0.016341372378346385,0.4751929964735399,0.47491193230565804,-0.01634109970871631,0.47519587724824697,0.474914824167493,0.0015616386517159227,False,0.10263589583009997,-7.804213647055994,7.406860373269304,-7.803592754884853,7.407512180459501,731,3612672,0.00020234330711451246,0.0005346251183685522,0.0006814107324626022,0.0010069117210908813,0.0011109250843895659,0.001434531461399702,0.002131215770196795,
conv2,ours,best_validation,positive,post_T_free,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,20,36,11520,0.002349316111629228,0.27501903628760815,0.2750090017333476,0.004950642477472117,0.19051811513995798,0.19045378267585691,0.0072999585891013455,0.3364996376622121,0.33642044639319624,1.4435322125960268,False,2.92967177763598,-1.0295482159412108,1.1630549538739825,-2.5725799022169786,3.050576717622894,0,0,,0.2059342800260211,0.2533738924415402,0.3627366657694531,1.0731731545929628,1.3710891779543555,1.9928159229109723,
conv2,ours,best_validation,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,20,36,7225344,2.173202313665612e-09,1.6500775261761e-05,1.650077511865232e-05,-0.15809308212160153,2.79637487520617,2.791902401601749,-0.1580930799483992,2.7963748950203833,2.7919024215707626,5.90077367954625e-06,False,0.002543460706940545,-29.702947357474873,28.13639609018752,-29.702945223731852,28.13642913584563,52,7225344,7.196889172335601e-06,1.227894365803167e-05,1.5114291173867638e-05,2.2596039843458528e-05,4.354268689471921e-06,5.554704782825907e-06,8.056201414279471e-06,
conv2,ours,best_validation,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,20,36,3612672,2.7415402210466715e-07,0.0007420796386392559,0.000742079587997501,-0.01634137386273841,0.4751929996920634,0.47491193547500954,-0.01634109970871631,0.47519587724824697,0.474914824167493,0.0015616384061216003,False,0.10263592367424268,-7.804213687600638,7.406860376422989,-7.803592754884853,7.407512180459501,731,3612672,0.00020234330711451246,0.0005346248123479025,0.0006814107060161376,0.0010069120078668484,0.0011109245170765243,0.001434531681412151,0.0021312153950544927,
conv2,ours,best_validation,positive,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,20,36,11520,0.002349364989608783,0.2750190337443395,0.27500899877243246,0.004950593599492562,0.19051824658224278,0.1904539154330646,0.0072999585891013455,0.3364996376622121,0.33642044639319624,1.4435312033255536,False,2.9296720384000356,-1.0295490684776045,1.1630557975786584,-2.5725799022169786,3.050576717622894,0,0,,0.20593427879998188,0.25337389010367806,0.36273666084434586,1.073172395216799,1.3710883950371566,1.9928150747803512,
conv2,ours,best_validation,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,6,6,10,0.625,0,20,36,7225344,1.0304961967706063e-08,3.294293525946813e-05,3.2942933647707626e-05,-0.15809309025336116,2.7963748564520303,2.7919023823571005,-0.1580930799483992,2.7963748950203833,2.7919024215707626,1.1780586277072058e-05,False,0.005080422107831203,-29.7029494912179,28.13636318620395,-29.702945223731852,28.13642913584563,109,7225344,1.508578691893424e-05,2.4545398410732597e-05,3.0204984610129493e-05,4.4993018207305124e-05,8.659082054958793e-06,1.1103475635660898e-05,1.6112454516874625e-05,1.6471467629734064e-05
conv2,ours,best_validation,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,6,6,10,0.625,0,20,36,3612672,6.492861897753579e-07,0.00148284723820016,0.0014828470960504612,-0.016341748994906084,0.47519129615660904,0.4749102180231392,-0.01634109970871631,0.47519587724824697,0.474914824167493,0.003120526933455147,False,0.20500253803387947,-7.804834591032915,7.406208557110362,-7.803592754884853,7.407512180459501,1490,3612672,0.000412437110260771,0.001068698092353376,0.0013571134045212907,0.002011216174810193,0.002214464612367378,0.0028589530530805938,0.004245782106789632,0.00074142361910008
conv2,ours,best_validation,positive_minus_negative,negative_phase,Layer_3,3,LinearLayer,20,6,6,10,0.625,0,20,36,11520,0.004700620952546177,0.5500386458522458,0.5500185597719706,0.002599337636555168,0.3326174741281457,0.332607317326662,0.0072999585891013455,0.3364996376622121,0.33642044639319624,1.6536673164691746,False,5.859318021555735,-2.9771170956738,2.443569533667599,-2.5725799022169786,3.050576717622894,0,0,,0.4118738416125419,0.5067400172638354,0.7254966495856113,1.4464127412439112,1.6306508065023826,1.8076913668899788,0.2750193229261229
conv2,legacy,reconstructed_initialization,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,0,36,7225344,2.9625752783246383e-07,2.6529167935364504e-06,2.6363230057468903e-06,-0.0010809581401316276,1.8994430154087107,1.899442707826281,-0.0010806618826037916,1.899443191611998,1.8994428841981716,1.3966814334599092e-06,False,2.3301855143653682e-05,-22.584509930706588,28.467506340835737,-22.58450388336604,28.467515659184734,4,7225344,5.536068594104309e-07,2.3723656458898167e-06,2.621133640691053e-06,2.997906581548119e-06,1.2405148451653893e-06,1.3735858272391428e-06,1.5138862656642367e-06,
conv2,legacy,reconstructed_initialization,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,0,36,3612672,7.098450636226396e-07,6.581920529539372e-05,6.581537742581771e-05,0.0038539574605142082,0.40828771627291055,0.40826952650331527,0.0038546673055778304,0.4082907381431276,0.40827254180684663,0.00016120789990017328,False,0.0002794295807153624,-2.5745226569471114,4.19437500316808,-2.5744402838714198,4.194476053036356,207,3612672,5.7298309948979594e-05,6.495108475603408e-05,6.581264653779926e-05,6.648233634798667e-05,0.0001508720839708091,0.00016225527053554496,0.00017214994028802195,
conv2,legacy,reconstructed_initialization,negative,post_T_free,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,0,36,11520,-0.0001673789195298935,0.12222660153447976,0.12222648692883956,0.021949986036527664,0.1964285081337468,0.1951982503011891,0.021782607116997775,0.23190573030475503,0.2308804577597859,0.6222447174076001,False,0.43566606450280915,-0.4686334663590433,0.6381412016885043,-0.8205877070272991,1.013656316797625,0,0,,0.1209285919314695,0.12216735921203167,0.12389358577766715,0.48575335462743113,0.6348903234012342,0.8061290975435259,
conv2,legacy,reconstructed_initialization,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,0,36,7225344,1.1212983504375104e-09,9.051387720649621e-07,9.051380775247923e-07,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010806618826037916,1.899443191611998,1.8994428841981716,4.765284779158417e-07,False,8.310577092052185e-06,-22.5845063230558,28.467513669644653,-22.58450388336604,28.467515659184734,1,7225344,1.3840171485260771e-07,8.867172409043482e-07,9.045191789816837e-07,9.236730968618673e-07,4.4441152704130146e-07,4.799633887983273e-07,5.03825282231658e-07,
conv2,legacy,reconstructed_initialization,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,0,36,3612672,-3.246633959998533e-08,6.56551876027055e-05,6.56551795754398e-05,0.0038546997719174306,0.4082904914796686,0.40827229482586463,0.0038546673055778304,0.4082907381431276,0.40827254180684663,0.00016080508601796543,False,0.0002705439302783663,-2.5745224852175905,4.194390635570347,-2.5744402838714198,4.194476053036356,203,3612672,5.619109623015873e-05,6.4823314980272e-05,6.564639079076605e-05,6.635483833168228e-05,0.00015039643813892078,0.0001617872831453224,0.00017180606266815112,
conv2,legacy,reconstructed_initialization,negative,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,0,36,11520,-0.00018307649133918064,0.12222673283455021,0.12222659572452647,0.021965683608336953,0.1964733713357087,0.19524163077488807,0.021782607116997775,0.23190573030475503,0.2308804577597859,0.6221033008371639,False,0.4357524541353607,-0.46873603657486396,0.6382687430529567,-0.8205877070272991,1.013656316797625,0,0,,0.12092871500199127,0.12216750219946518,0.12389371208734487,0.4856432312796958,0.6347461543440956,0.8059517652903433,
conv2,legacy,reconstructed_initialization,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,0,36,7225344,2.9407666429669697e-07,2.699773384173713e-06,2.683709231904401e-06,-0.0010809581401316276,1.8994430154087107,1.899442707826281,-0.0010806640634673278,1.899443187744939,1.899442880329871,1.4213500285465485e-06,False,2.4364283141786736e-05,-22.584509930706588,28.467506340835737,-22.58450876273182,28.46751168010457,4,7225344,5.536068594104309e-07,2.38387573151544e-06,2.691315147587284e-06,3.051423020856943e-06,1.2796087836283263e-06,1.418821071274416e-06,1.5554488735778204e-06,
conv2,legacy,reconstructed_initialization,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,0,36,3612672,7.757628406876551e-07,6.585073628466221e-05,6.584616664048969e-05,0.0038539574605142082,0.40828771627291055,0.40826952650331527,0.0038547332233548953,0.4082902554711915,0.40827205849103565,0.00016128512727687797,False,0.00027714109731169067,-2.5745226569471114,4.19437500316808,-2.5746046866022603,4.194305218104332,199,3612672,5.5083882511337866e-05,6.498833661591373e-05,6.582164088222387e-05,6.651075262372426e-05,0.00015099912590315744,0.00016232908952157644,0.00017218005094475,
